State,Date,Supply_Excess,Supply,Demand,DataSource,Fmax,Buffer,SurgeCorrection
Virginia,2020-04-29,576.5,711.5,135,ode,1000,1000,1000
Washington,2020-04-29,393.5,473.5,80,ode,1000,1000,1000
West Virginia,2020-04-29,252,266,14,ode,1000,1000,1000
Wisconsin,2020-04-29,390.5,442.5,52,ode,1000,1000,1000
Wyoming,2020-04-29,56,60,4,ode,1000,1000,1000
Alabama,2020-04-30,429,472,43,ode,1000,1000,1000
Alaska,2020-04-30,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-30,689.5,745.5,56,ode,1000,1000,1000
Arkansas,2020-04-30,319.5,327.5,8,ode,1000,1000,1000
California,2020-04-30,2975,3494,519,ode,1000,1000,1000
Colorado,2020-04-30,428.5,522.5,94,ode,1000,1000,1000
Connecticut,2020-04-30,36,343,307,ode,1000,1000,1000
Delaware,2020-04-30,78.5,108.5,30,ode,1000,1000,1000
Florida,2020-04-30,1903,2460,557,ode,1000,1000,1000
Georgia,2020-04-30,907,1147,240,ode,1000,1000,1000
Hawaii,2020-04-30,119.5,125.5,6,ode,1000,1000,1000
Idaho,2020-04-30,51.5,103.5,52,ode,1000,1000,1000
Illinois,2020-04-30,788,1141,353,ode,1000,1000,1000
Indiana,2020-04-30,539,764,225,ode,1000,1000,1000
Iowa,2020-04-30,258.5,280.5,22,ode,1000,1000,1000
Kansas,2020-04-30,250.5,262.5,12,ode,1000,1000,1000
Kentucky,2020-04-30,468.5,488.5,20,ode,1000,1000,1000
Louisiana,2020-04-30,-168.5,568.5,737,ode,1000,1000,1000
Maine,2020-04-30,98.5,108.5,10,ode,1000,1000,1000
Maryland,2020-04-30,322,499,177,ode,1000,1000,1000
Massachusetts,2020-04-30,407,741,334,ode,1000,1000,1000
Michigan,2020-04-30,344,933,589,ode,1000,1000,1000
Minnesota,2020-04-30,421,431,10,ode,1000,1000,1000
Mississippi,2020-04-30,327.5,385.5,58,ode,1000,1000,1000
Missouri,2020-04-30,583.5,736.5,153,ode,1000,1000,1000
Montana,2020-04-30,79.5,85.5,6,ode,1000,1000,1000
Nebraska,2020-04-30,239,247,8,ode,1000,1000,1000
Nevada,2020-04-30,394.5,429.5,35,ode,1000,1000,1000
New Hampshire,2020-04-30,86,107,21,ode,1000,1000,1000
New Jersey,2020-04-30,-1170,751,1921,ode,1000,1000,1000
New Mexico,2020-04-30,174.5,186.5,12,ode,1000,1000,1000
New York,2020-04-30,-733,2262,2995,ode,1000,1000,1000
North Carolina,2020-04-30,880,980,100,ode,1000,1000,1000
North Dakota,2020-04-30,79,102,23,ode,1000,1000,1000
Ohio,2020-04-30,1269.5,1382.5,113,ode,1000,1000,1000
Oklahoma,2020-04-30,350.5,390.5,40,ode,1000,1000,1000
Oregon,2020-04-30,257,277,20,ode,1000,1000,1000
Pennsylvania,2020-04-30,514.5,1518.5,1004,ode,1000,1000,1000
Rhode Island,2020-04-30,69.5,98.5,29,ode,1000,1000,1000
South Carolina,2020-04-30,375,528,153,ode,1000,1000,1000
South Dakota,2020-04-30,70,81,11,ode,1000,1000,1000
Tennessee,2020-04-30,663,816,153,ode,1000,1000,1000
Texas,2020-04-30,2722.5,3124.5,402,ode,1000,1000,1000
Utah,2020-04-30,232.5,291.5,59,ode,1000,1000,1000
Vermont,2020-04-30,38,45,7,ode,1000,1000,1000
Virginia,2020-04-30,578.5,711.5,133,ode,1000,1000,1000
Washington,2020-04-30,397.5,473.5,76,ode,1000,1000,1000
West Virginia,2020-04-30,252,266,14,ode,1000,1000,1000
Wisconsin,2020-04-30,391.5,442.5,51,ode,1000,1000,1000
Wyoming,2020-04-30,56,60,4,ode,1000,1000,1000
Alabama,2020-05-01,430,472,42,ode,1000,1000,1000
Alaska,2020-05-01,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-01,691.5,745.5,54,ode,1000,1000,1000
Arkansas,2020-05-01,320.5,327.5,7,ode,1000,1000,1000
California,2020-05-01,2987,3494,507,ode,1000,1000,1000
Colorado,2020-05-01,432.5,522.5,90,ode,1000,1000,1000
Connecticut,2020-05-01,43,343,300,ode,1000,1000,1000
Delaware,2020-05-01,78.5,108.5,30,ode,1000,1000,1000
Florida,2020-05-01,1914,2460,546,ode,1000,1000,1000
Georgia,2020-05-01,915,1147,232,ode,1000,1000,1000
Hawaii,2020-05-01,119.5,125.5,6,ode,1000,1000,1000
Idaho,2020-05-01,52.5,103.5,51,ode,1000,1000,1000
Illinois,2020-05-01,799,1141,342,ode,1000,1000,1000
Indiana,2020-05-01,544,764,220,ode,1000,1000,1000
Iowa,2020-05-01,259.5,280.5,21,ode,1000,1000,1000
Kansas,2020-05-01,251.5,262.5,11,ode,1000,1000,1000
Kentucky,2020-05-01,469.5,488.5,19,ode,1000,1000,1000
Louisiana,2020-05-01,-152.5,568.5,721,ode,1000,1000,1000
Maine,2020-05-01,98.5,108.5,10,ode,1000,1000,1000
Maryland,2020-05-01,326,499,173,ode,1000,1000,1000
Massachusetts,2020-05-01,419,741,322,ode,1000,1000,1000
Michigan,2020-05-01,362,933,571,ode,1000,1000,1000
Minnesota,2020-05-01,422,431,9,ode,1000,1000,1000
Mississippi,2020-05-01,327.5,385.5,58,ode,1000,1000,1000
Missouri,2020-05-01,584.5,736.5,152,ode,1000,1000,1000
Montana,2020-05-01,80.5,85.5,5,ode,1000,1000,1000
Nebraska,2020-05-01,239,247,8,ode,1000,1000,1000
Nevada,2020-05-01,395.5,429.5,34,ode,1000,1000,1000
New Hampshire,2020-05-01,87,107,20,ode,1000,1000,1000
New Jersey,2020-05-01,-1136,751,1887,ode,1000,1000,1000
New Mexico,2020-05-01,174.5,186.5,12,ode,1000,1000,1000
New York,2020-05-01,-639,2262,2901,ode,1000,1000,1000
North Carolina,2020-05-01,882,980,98,ode,1000,1000,1000
North Dakota,2020-05-01,79,102,23,ode,1000,1000,1000
Ohio,2020-05-01,1273.5,1382.5,109,ode,1000,1000,1000
Oklahoma,2020-05-01,351.5,390.5,39,ode,1000,1000,1000
Oregon,2020-05-01,257,277,20,ode,1000,1000,1000
Pennsylvania,2020-05-01,521.5,1518.5,997,ode,1000,1000,1000
Rhode Island,2020-05-01,70.5,98.5,28,ode,1000,1000,1000
South Carolina,2020-05-01,375,528,153,ode,1000,1000,1000
South Dakota,2020-05-01,70,81,11,ode,1000,1000,1000
Tennessee,2020-05-01,664,816,152,ode,1000,1000,1000
Texas,2020-05-01,2725.5,3124.5,399,ode,1000,1000,1000
Utah,2020-05-01,233.5,291.5,58,ode,1000,1000,1000
Vermont,2020-05-01,39,45,6,ode,1000,1000,1000
Virginia,2020-05-01,580.5,711.5,131,ode,1000,1000,1000
Washington,2020-05-01,401.5,473.5,72,ode,1000,1000,1000
West Virginia,2020-05-01,252,266,14,ode,1000,1000,1000
Wisconsin,2020-05-01,393.5,442.5,49,ode,1000,1000,1000
Wyoming,2020-05-01,57,60,3,ode,1000,1000,1000
Alabama,2020-05-02,431,472,41,ode,1000,1000,1000
Alaska,2020-05-02,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-02,693.5,745.5,52,ode,1000,1000,1000
Arkansas,2020-05-02,320.5,327.5,7,ode,1000,1000,1000
California,2020-05-02,3e3,3494,494,ode,1000,1000,1000
Colorado,2020-05-02,435.5,522.5,87,ode,1000,1000,1000
Connecticut,2020-05-02,51,343,292,ode,1000,1000,1000
Delaware,2020-05-02,79.5,108.5,29,ode,1000,1000,1000
Florida,2020-05-02,1926,2460,534,ode,1000,1000,1000
Georgia,2020-05-02,922,1147,225,ode,1000,1000,1000
Hawaii,2020-05-02,120.5,125.5,5,ode,1000,1000,1000
Idaho,2020-05-02,53.5,103.5,50,ode,1000,1000,1000
Illinois,2020-05-02,810,1141,331,ode,1000,1000,1000
Indiana,2020-05-02,551,764,213,ode,1000,1000,1000
Iowa,2020-05-02,260.5,280.5,20,ode,1000,1000,1000
Kansas,2020-05-02,251.5,262.5,11,ode,1000,1000,1000
Kentucky,2020-05-02,470.5,488.5,18,ode,1000,1000,1000
Louisiana,2020-05-02,-134.5,568.5,703,ode,1000,1000,1000
Maine,2020-05-02,98.5,108.5,10,ode,1000,1000,1000
Maryland,2020-05-02,329,499,170,ode,1000,1000,1000
Massachusetts,2020-05-02,432,741,309,ode,1000,1000,1000
Michigan,2020-05-02,381,933,552,ode,1000,1000,1000
Minnesota,2020-05-02,422,431,9,ode,1000,1000,1000
Mississippi,2020-05-02,328.5,385.5,57,ode,1000,1000,1000
Missouri,2020-05-02,586.5,736.5,150,ode,1000,1000,1000
Montana,2020-05-02,80.5,85.5,5,ode,1000,1000,1000
Nebraska,2020-05-02,240,247,7,ode,1000,1000,1000
Nevada,2020-05-02,397.5,429.5,32,ode,1000,1000,1000
New Hampshire,2020-05-02,87,107,20,ode,1000,1000,1000
New Jersey,2020-05-02,-1099,751,1850,ode,1000,1000,1000
New Mexico,2020-05-02,175.5,186.5,11,ode,1000,1000,1000
New York,2020-05-02,-545,2262,2807,ode,1000,1000,1000
North Carolina,2020-05-02,884,980,96,ode,1000,1000,1000
North Dakota,2020-05-02,78,102,24,ode,1000,1000,1000
Ohio,2020-05-02,1277.5,1382.5,105,ode,1000,1000,1000
Oklahoma,2020-05-02,352.5,390.5,38,ode,1000,1000,1000
Oregon,2020-05-02,258,277,19,ode,1000,1000,1000
Pennsylvania,2020-05-02,530.5,1518.5,988,ode,1000,1000,1000
Rhode Island,2020-05-02,71.5,98.5,27,ode,1000,1000,1000
South Carolina,2020-05-02,375,528,153,ode,1000,1000,1000
South Dakota,2020-05-02,70,81,11,ode,1000,1000,1000
Tennessee,2020-05-02,665,816,151,ode,1000,1000,1000
Texas,2020-05-02,2728.5,3124.5,396,ode,1000,1000,1000
Utah,2020-05-02,234.5,291.5,57,ode,1000,1000,1000
Vermont,2020-05-02,39,45,6,ode,1000,1000,1000
Virginia,2020-05-02,582.5,711.5,129,ode,1000,1000,1000
Washington,2020-05-02,404.5,473.5,69,ode,1000,1000,1000
West Virginia,2020-05-02,253,266,13,ode,1000,1000,1000
Wisconsin,2020-05-02,394.5,442.5,48,ode,1000,1000,1000
Wyoming,2020-05-02,57,60,3,ode,1000,1000,1000
Alabama,2020-05-03,433,472,39,ode,1000,1000,1000
Alaska,2020-05-03,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-03,695.5,745.5,50,ode,1000,1000,1000
Arkansas,2020-05-03,321.5,327.5,6,ode,1000,1000,1000
California,2020-05-03,3013,3494,481,ode,1000,1000,1000
Colorado,2020-05-03,439.5,522.5,83,ode,1000,1000,1000
Connecticut,2020-05-03,59,343,284,ode,1000,1000,1000
Delaware,2020-05-03,79.5,108.5,29,ode,1000,1000,1000
Florida,2020-05-03,1939,2460,521,ode,1000,1000,1000
Georgia,2020-05-03,930,1147,217,ode,1000,1000,1000
Hawaii,2020-05-03,120.5,125.5,5,ode,1000,1000,1000
Idaho,2020-05-03,55.5,103.5,48,ode,1000,1000,1000
Illinois,2020-05-03,821,1141,320,ode,1000,1000,1000
Indiana,2020-05-03,557,764,207,ode,1000,1000,1000
Iowa,2020-05-03,260.5,280.5,20,ode,1000,1000,1000
Kansas,2020-05-03,252.5,262.5,10,ode,1000,1000,1000
Kentucky,2020-05-03,470.5,488.5,18,ode,1000,1000,1000
Louisiana,2020-05-03,-115.5,568.5,684,ode,1000,1000,1000
Maine,2020-05-03,99.5,108.5,9,ode,1000,1000,1000
Maryland,2020-05-03,333,499,166,ode,1000,1000,1000
Massachusetts,2020-05-03,444,741,297,ode,1000,1000,1000
Michigan,2020-05-03,400,933,533,ode,1000,1000,1000
Minnesota,2020-05-03,423,431,8,ode,1000,1000,1000
Mississippi,2020-05-03,329.5,385.5,56,ode,1000,1000,1000
Missouri,2020-05-03,587.5,736.5,149,ode,1000,1000,1000
Montana,2020-05-03,80.5,85.5,5,ode,1000,1000,1000
Nebraska,2020-05-03,240,247,7,ode,1000,1000,1000
Nevada,2020-05-03,398.5,429.5,31,ode,1000,1000,1000
New Hampshire,2020-05-03,88,107,19,ode,1000,1000,1000
New Jersey,2020-05-03,-1059,751,1810,ode,1000,1000,1000
New Mexico,2020-05-03,175.5,186.5,11,ode,1000,1000,1000
New York,2020-05-03,-448,2262,2710,ode,1000,1000,1000
North Carolina,2020-05-03,887,980,93,ode,1000,1000,1000
North Dakota,2020-05-03,78,102,24,ode,1000,1000,1000
Ohio,2020-05-03,1281.5,1382.5,101,ode,1000,1000,1000
Oklahoma,2020-05-03,354.5,390.5,36,ode,1000,1000,1000
Oregon,2020-05-03,259,277,18,ode,1000,1000,1000
Pennsylvania,2020-05-03,542.5,1518.5,976,ode,1000,1000,1000
Rhode Island,2020-05-03,72.5,98.5,26,ode,1000,1000,1000
South Carolina,2020-05-03,375,528,153,ode,1000,1000,1000
South Dakota,2020-05-03,70,81,11,ode,1000,1000,1000
Tennessee,2020-05-03,667,816,149,ode,1000,1000,1000
Texas,2020-05-03,2733.5,3124.5,391,ode,1000,1000,1000
Utah,2020-05-03,235.5,291.5,56,ode,1000,1000,1000
Vermont,2020-05-03,39,45,6,ode,1000,1000,1000
Virginia,2020-05-03,584.5,711.5,127,ode,1000,1000,1000
Washington,2020-05-03,408.5,473.5,65,ode,1000,1000,1000
West Virginia,2020-05-03,253,266,13,ode,1000,1000,1000
Wisconsin,2020-05-03,396.5,442.5,46,ode,1000,1000,1000
Wyoming,2020-05-03,57,60,3,ode,1000,1000,1000
Alabama,2020-05-04,434,472,38,ode,1000,1000,1000
Alaska,2020-05-04,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-04,697.5,745.5,48,ode,1000,1000,1000
Arkansas,2020-05-04,321.5,327.5,6,ode,1000,1000,1000
California,2020-05-04,3027,3494,467,ode,1000,1000,1000
Colorado,2020-05-04,443.5,522.5,79,ode,1000,1000,1000
Connecticut,2020-05-04,67,343,276,ode,1000,1000,1000
Delaware,2020-05-04,80.5,108.5,28,ode,1000,1000,1000
Florida,2020-05-04,1953,2460,507,ode,1000,1000,1000
Georgia,2020-05-04,938,1147,209,ode,1000,1000,1000
Hawaii,2020-05-04,120.5,125.5,5,ode,1000,1000,1000
Idaho,2020-05-04,56.5,103.5,47,ode,1000,1000,1000
Illinois,2020-05-04,833,1141,308,ode,1000,1000,1000
Indiana,2020-05-04,564,764,200,ode,1000,1000,1000
Iowa,2020-05-04,261.5,280.5,19,ode,1000,1000,1000
Kansas,2020-05-04,252.5,262.5,10,ode,1000,1000,1000
Kentucky,2020-05-04,471.5,488.5,17,ode,1000,1000,1000
Louisiana,2020-05-04,-96.5,568.5,665,ode,1000,1000,1000
Maine,2020-05-04,99.5,108.5,9,ode,1000,1000,1000
Maryland,2020-05-04,337,499,162,ode,1000,1000,1000
Massachusetts,2020-05-04,457,741,284,ode,1000,1000,1000
Michigan,2020-05-04,419,933,514,ode,1000,1000,1000
Minnesota,2020-05-04,423,431,8,ode,1000,1000,1000
Mississippi,2020-05-04,330.5,385.5,55,ode,1000,1000,1000
Missouri,2020-05-04,589.5,736.5,147,ode,1000,1000,1000
Montana,2020-05-04,80.5,85.5,5,ode,1000,1000,1000
Nebraska,2020-05-04,240,247,7,ode,1000,1000,1000
Nevada,2020-05-04,399.5,429.5,30,ode,1000,1000,1000
New Hampshire,2020-05-04,88,107,19,ode,1000,1000,1000
New Jersey,2020-05-04,-1017,751,1768,ode,1000,1000,1000
New Mexico,2020-05-04,176.5,186.5,10,ode,1000,1000,1000
New York,2020-05-04,-352,2262,2614,ode,1000,1000,1000
North Carolina,2020-05-04,889,980,91,ode,1000,1000,1000
North Dakota,2020-05-04,77,102,25,ode,1000,1000,1000
Ohio,2020-05-04,1285.5,1382.5,97,ode,1000,1000,1000
Oklahoma,2020-05-04,355.5,390.5,35,ode,1000,1000,1000
Oregon,2020-05-04,259,277,18,ode,1000,1000,1000
Pennsylvania,2020-05-04,556.5,1518.5,962,ode,1000,1000,1000
Rhode Island,2020-05-04,73.5,98.5,25,ode,1000,1000,1000
South Carolina,2020-05-04,375,528,153,ode,1000,1000,1000
South Dakota,2020-05-04,71,81,10,ode,1000,1000,1000
Tennessee,2020-05-04,669,816,147,ode,1000,1000,1000
Texas,2020-05-04,2738.5,3124.5,386,ode,1000,1000,1000
Utah,2020-05-04,236.5,291.5,55,ode,1000,1000,1000
Vermont,2020-05-04,40,45,5,ode,1000,1000,1000
Virginia,2020-05-04,587.5,711.5,124,ode,1000,1000,1000
Washington,2020-05-04,411.5,473.5,62,ode,1000,1000,1000
West Virginia,2020-05-04,253,266,13,ode,1000,1000,1000
Wisconsin,2020-05-04,398.5,442.5,44,ode,1000,1000,1000
Wyoming,2020-05-04,57,60,3,ode,1000,1000,1000
Alabama,2020-05-05,435,472,37,ode,1000,1000,1000
Alaska,2020-05-05,51.5,53.5,2,ode,1000,1000,1000
Arizona,2020-05-05,698.5,745.5,47,ode,1000,1000,1000
Arkansas,2020-05-05,321.5,327.5,6,ode,1000,1000,1000
California,2020-05-05,3041,3494,453,ode,1000,1000,1000
Colorado,2020-05-05,446.5,522.5,76,ode,1000,1000,1000
Connecticut,2020-05-05,76,343,267,ode,1000,1000,1000
Delaware,2020-05-05,81.5,108.5,27,ode,1000,1000,1000
Florida,2020-05-05,1967,2460,493,ode,1000,1000,1000
Georgia,2020-05-05,946,1147,201,ode,1000,1000,1000
Hawaii,2020-05-05,120.5,125.5,5,ode,1000,1000,1000
Idaho,2020-05-05,58.5,103.5,45,ode,1000,1000,1000
Illinois,2020-05-05,844,1141,297,ode,1000,1000,1000
Indiana,2020-05-05,570,764,194,ode,1000,1000,1000
Iowa,2020-05-05,262.5,280.5,18,ode,1000,1000,1000
Kansas,2020-05-05,253.5,262.5,9,ode,1000,1000,1000
Kentucky,2020-05-05,472.5,488.5,16,ode,1000,1000,1000
Louisiana,2020-05-05,-76.5,568.5,645,ode,1000,1000,1000
Maine,2020-05-05,99.5,108.5,9,ode,1000,1000,1000
Maryland,2020-05-05,341,499,158,ode,1000,1000,1000
Massachusetts,2020-05-05,469,741,272,ode,1000,1000,1000
Michigan,2020-05-05,439,933,494,ode,1000,1000,1000
Minnesota,2020-05-05,424,431,7,ode,1000,1000,1000
Mississippi,2020-05-05,331.5,385.5,54,ode,1000,1000,1000
Missouri,2020-05-05,592.5,736.5,144,ode,1000,1000,1000
Montana,2020-05-05,81.5,85.5,4,ode,1000,1000,1000
Nebraska,2020-05-05,241,247,6,ode,1000,1000,1000
Nevada,2020-05-05,401.5,429.5,28,ode,1000,1000,1000
New Hampshire,2020-05-05,89,107,18,ode,1000,1000,1000
New Jersey,2020-05-05,-972,751,1723,ode,1000,1000,1000
New Mexico,2020-05-05,176.5,186.5,10,ode,1000,1000,1000
New York,2020-05-05,-255,2262,2517,ode,1000,1000,1000
North Carolina,2020-05-05,892,980,88,ode,1000,1000,1000
North Dakota,2020-05-05,77,102,25,ode,1000,1000,1000
Ohio,2020-05-05,1289.5,1382.5,93,ode,1000,1000,1000
Oklahoma,2020-05-05,356.5,390.5,34,ode,1000,1000,1000
Oregon,2020-05-05,260,277,17,ode,1000,1000,1000
Pennsylvania,2020-05-05,572.5,1518.5,946,ode,1000,1000,1000
Rhode Island,2020-05-05,74.5,98.5,24,ode,1000,1000,1000
South Carolina,2020-05-05,376,528,152,ode,1000,1000,1000
South Dakota,2020-05-05,71,81,10,ode,1000,1000,1000
Tennessee,2020-05-05,672,816,144,ode,1000,1000,1000
Texas,2020-05-05,2743.5,3124.5,381,ode,1000,1000,1000
Utah,2020-05-05,237.5,291.5,54,ode,1000,1000,1000
Vermont,2020-05-05,40,45,5,ode,1000,1000,1000
Virginia,2020-05-05,590.5,711.5,121,ode,1000,1000,1000
Washington,2020-05-05,414.5,473.5,59,ode,1000,1000,1000
West Virginia,2020-05-05,254,266,12,ode,1000,1000,1000
Wisconsin,2020-05-05,399.5,442.5,43,ode,1000,1000,1000
Wyoming,2020-05-05,57,60,3,ode,1000,1000,1000
Alabama,2020-05-06,437,472,35,ode,1000,1000,1000
Alaska,2020-05-06,51.5,53.5,2,ode,1000,1000,1000
Arizona,2020-05-06,700.5,745.5,45,ode,1000,1000,1000
Arkansas,2020-05-06,322.5,327.5,5,ode,1000,1000,1000
California,2020-05-06,3055,3494,439,ode,1000,1000,1000
Colorado,2020-05-06,450.5,522.5,72,ode,1000,1000,1000
Connecticut,2020-05-06,85,343,258,ode,1000,1000,1000
Delaware,2020-05-06,81.5,108.5,27,ode,1000,1000,1000
Florida,2020-05-06,1981,2460,479,ode,1000,1000,1000
Georgia,2020-05-06,954,1147,193,ode,1000,1000,1000
Hawaii,2020-05-06,121.5,125.5,4,ode,1000,1000,1000
Idaho,2020-05-06,59.5,103.5,44,ode,1000,1000,1000
Illinois,2020-05-06,856,1141,285,ode,1000,1000,1000
Indiana,2020-05-06,577,764,187,ode,1000,1000,1000
Iowa,2020-05-06,262.5,280.5,18,ode,1000,1000,1000
Kansas,2020-05-06,253.5,262.5,9,ode,1000,1000,1000
Kentucky,2020-05-06,472.5,488.5,16,ode,1000,1000,1000
Louisiana,2020-05-06,-55.5,568.5,624,ode,1000,1000,1000
Maine,2020-05-06,100.5,108.5,8,ode,1000,1000,1000
Maryland,2020-05-06,346,499,153,ode,1000,1000,1000
Massachusetts,2020-05-06,481,741,260,ode,1000,1000,1000
Michigan,2020-05-06,458,933,475,ode,1000,1000,1000
Minnesota,2020-05-06,424,431,7,ode,1000,1000,1000
Mississippi,2020-05-06,332.5,385.5,53,ode,1000,1000,1000
Missouri,2020-05-06,594.5,736.5,142,ode,1000,1000,1000
Montana,2020-05-06,81.5,85.5,4,ode,1000,1000,1000
Nebraska,2020-05-06,241,247,6,ode,1000,1000,1000
Nevada,2020-05-06,402.5,429.5,27,ode,1000,1000,1000
New Hampshire,2020-05-06,90,107,17,ode,1000,1000,1000
New Jersey,2020-05-06,-925,751,1676,ode,1000,1000,1000
New Mexico,2020-05-06,177.5,186.5,9,ode,1000,1000,1000
New York,2020-05-06,-158,2262,2420,ode,1000,1000,1000
North Carolina,2020-05-06,895,980,85,ode,1000,1000,1000
North Dakota,2020-05-06,77,102,25,ode,1000,1000,1000
Ohio,2020-05-06,1293.5,1382.5,89,ode,1000,1000,1000
Oklahoma,2020-05-06,358.5,390.5,32,ode,1000,1000,1000
Oregon,2020-05-06,261,277,16,ode,1000,1000,1000
Pennsylvania,2020-05-06,589.5,1518.5,929,ode,1000,1000,1000
Rhode Island,2020-05-06,75.5,98.5,23,ode,1000,1000,1000
South Carolina,2020-05-06,377,528,151,ode,1000,1000,1000
South Dakota,2020-05-06,72,81,9,ode,1000,1000,1000
Tennessee,2020-05-06,674,816,142,ode,1000,1000,1000
Texas,2020-05-06,2749.5,3124.5,375,ode,1000,1000,1000
Utah,2020-05-06,238.5,291.5,53,ode,1000,1000,1000
Vermont,2020-05-06,40,45,5,ode,1000,1000,1000
Virginia,2020-05-06,592.5,711.5,119,ode,1000,1000,1000
Washington,2020-05-06,417.5,473.5,56,ode,1000,1000,1000
West Virginia,2020-05-06,254,266,12,ode,1000,1000,1000
Wisconsin,2020-05-06,401.5,442.5,41,ode,1000,1000,1000
Wyoming,2020-05-06,57,60,3,ode,1000,1000,1000
Alabama,2020-05-07,438,472,34,ode,1000,1000,1000
Alaska,2020-05-07,51.5,53.5,2,ode,1000,1000,1000
Arizona,2020-05-07,702.5,745.5,43,ode,1000,1000,1000
Arkansas,2020-05-07,322.5,327.5,5,ode,1000,1000,1000
California,2020-05-07,3070,3494,424,ode,1000,1000,1000
Colorado,2020-05-07,453.5,522.5,69,ode,1000,1000,1000
Connecticut,2020-05-07,94,343,249,ode,1000,1000,1000
Delaware,2020-05-07,82.5,108.5,26,ode,1000,1000,1000
Florida,2020-05-07,1996,2460,464,ode,1000,1000,1000
Georgia,2020-05-07,962,1147,185,ode,1000,1000,1000
Hawaii,2020-05-07,121.5,125.5,4,ode,1000,1000,1000
Idaho,2020-05-07,61.5,103.5,42,ode,1000,1000,1000
Illinois,2020-05-07,867,1141,274,ode,1000,1000,1000
Indiana,2020-05-07,584,764,180,ode,1000,1000,1000
Iowa,2020-05-07,263.5,280.5,17,ode,1000,1000,1000
Kansas,2020-05-07,254.5,262.5,8,ode,1000,1000,1000
Kentucky,2020-05-07,473.5,488.5,15,ode,1000,1000,1000
Louisiana,2020-05-07,-34.5,568.5,603,ode,1000,1000,1000
Maine,2020-05-07,100.5,108.5,8,ode,1000,1000,1000
Maryland,2020-05-07,350,499,149,ode,1000,1000,1000
Massachusetts,2020-05-07,493,741,248,ode,1000,1000,1000
Michigan,2020-05-07,478,933,455,ode,1000,1000,1000
Minnesota,2020-05-07,424,431,7,ode,1000,1000,1000
Mississippi,2020-05-07,333.5,385.5,52,ode,1000,1000,1000
Missouri,2020-05-07,597.5,736.5,139,ode,1000,1000,1000
Montana,2020-05-07,81.5,85.5,4,ode,1000,1000,1000
Nebraska,2020-05-07,241,247,6,ode,1000,1000,1000
Nevada,2020-05-07,403.5,429.5,26,ode,1000,1000,1000
New Hampshire,2020-05-07,90,107,17,ode,1000,1000,1000
New Jersey,2020-05-07,-877,751,1628,ode,1000,1000,1000
New Mexico,2020-05-07,177.5,186.5,9,ode,1000,1000,1000
New York,2020-05-07,-62,2262,2324,ode,1000,1000,1000
North Carolina,2020-05-07,897,980,83,ode,1000,1000,1000
North Dakota,2020-05-07,77,102,25,ode,1000,1000,1000
Ohio,2020-05-07,1296.5,1382.5,86,ode,1000,1000,1000
Oklahoma,2020-05-07,359.5,390.5,31,ode,1000,1000,1000
Oregon,2020-05-07,262,277,15,ode,1000,1000,1000
Pennsylvania,2020-05-07,608.5,1518.5,910,ode,1000,1000,1000
Rhode Island,2020-05-07,76.5,98.5,22,ode,1000,1000,1000
South Carolina,2020-05-07,378,528,150,ode,1000,1000,1000
South Dakota,2020-05-07,72,81,9,ode,1000,1000,1000
Tennessee,2020-05-07,677,816,139,ode,1000,1000,1000
Texas,2020-05-07,2756.5,3124.5,368,ode,1000,1000,1000
Utah,2020-05-07,239.5,291.5,52,ode,1000,1000,1000
Vermont,2020-05-07,40,45,5,ode,1000,1000,1000
Virginia,2020-05-07,595.5,711.5,116,ode,1000,1000,1000
Washington,2020-05-07,420.5,473.5,53,ode,1000,1000,1000
West Virginia,2020-05-07,254,266,12,ode,1000,1000,1000
Wisconsin,2020-05-07,402.5,442.5,40,ode,1000,1000,1000
Wyoming,2020-05-07,57,60,3,ode,1000,1000,1000
Alabama,2020-05-08,439,472,33,ode,1000,1000,1000
Alaska,2020-05-08,51.5,53.5,2,ode,1000,1000,1000
Arizona,2020-05-08,704.5,745.5,41,ode,1000,1000,1000
Arkansas,2020-05-08,322.5,327.5,5,ode,1000,1000,1000
California,2020-05-08,3085,3494,409,ode,1000,1000,1000
Colorado,2020-05-08,457.5,522.5,65,ode,1000,1000,1000
Connecticut,2020-05-08,103,343,240,ode,1000,1000,1000
Delaware,2020-05-08,83.5,108.5,25,ode,1000,1000,1000
Florida,2020-05-08,2011,2460,449,ode,1000,1000,1000
Georgia,2020-05-08,970,1147,177,ode,1000,1000,1000
Hawaii,2020-05-08,121.5,125.5,4,ode,1000,1000,1000
Idaho,2020-05-08,62.5,103.5,41,ode,1000,1000,1000
Illinois,2020-05-08,879,1141,262,ode,1000,1000,1000
Indiana,2020-05-08,591,764,173,ode,1000,1000,1000
Iowa,2020-05-08,264.5,280.5,16,ode,1000,1000,1000
Kansas,2020-05-08,254.5,262.5,8,ode,1000,1000,1000
Kentucky,2020-05-08,474.5,488.5,14,ode,1000,1000,1000
Louisiana,2020-05-08,-12.5,568.5,581,ode,1000,1000,1000
Maine,2020-05-08,100.5,108.5,8,ode,1000,1000,1000
Maryland,2020-05-08,355,499,144,ode,1000,1000,1000
