State_From,State_To,Day,Num_Units,DataSource,Fmax,Buffer,SurgeCorrection
Federal,New York,2020-04-14,38.0,ode,0.15000000000000002,0.05,0.5
Federal,Louisiana,2020-04-14,32.0,ode,0.15000000000000002,0.05,0.5
Federal,New York,2020-04-15,129.0,ode,0.15000000000000002,0.05,0.5
Federal,New Jersey,2020-04-15,68.0,ode,0.15000000000000002,0.05,0.5
Federal,Louisiana,2020-04-15,28.0,ode,0.15000000000000002,0.05,0.5
Federal,New Jersey,2020-04-16,170.0,ode,0.15000000000000002,0.05,0.5
Federal,Louisiana,2020-04-16,46.0,ode,0.15000000000000002,0.05,0.5
Federal,Connecticut,2020-04-16,9.0,ode,0.15000000000000002,0.05,0.5
Federal,Connecticut,2020-04-17,26.0,ode,0.15000000000000002,0.05,0.5
Federal,Louisiana,2020-04-18,47.0,ode,0.15000000000000002,0.05,0.5
Federal,New Jersey,2020-04-19,99.0,ode,0.15000000000000002,0.05,0.5
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.05,0.75
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.05,0.75
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.05,0.75
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.05,0.75
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.05,0.75
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.05,0.75
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.05,0.75
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.05,0.75
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.05,0.75
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.05,0.75
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.05,0.75
Tennessee,New Jersey,2020-04-09,60.0,ode,0.15000000000000002,0.05,0.75
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.05,0.75
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.05,0.75
Connecticut,New Jersey,2020-04-09,38.0,ode,0.15000000000000002,0.05,0.75
Arkansas,Louisiana,2020-04-09,21.0,ode,0.15000000000000002,0.05,0.75
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.05,0.75
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.05,0.75
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.05,0.75
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.05,0.75
Tennessee,New York,2020-04-09,11.0,ode,0.15000000000000002,0.05,0.75
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.05,0.75
Federal,New York,2020-04-12,337.0,ode,0.15000000000000002,0.05,0.75
Federal,New York,2020-04-13,182.0,ode,0.15000000000000002,0.05,0.75
Federal,New Jersey,2020-04-13,122.0,ode,0.15000000000000002,0.05,0.75
Federal,Louisiana,2020-04-13,33.0,ode,0.15000000000000002,0.05,0.75
Federal,New Jersey,2020-04-14,155.0,ode,0.15000000000000002,0.05,0.75
Federal,New York,2020-04-14,149.0,ode,0.15000000000000002,0.05,0.75
Federal,Louisiana,2020-04-14,33.0,ode,0.15000000000000002,0.05,0.75
Federal,New Jersey,2020-04-15,128.0,ode,0.15000000000000002,0.05,0.75
Federal,Louisiana,2020-04-15,74.0,ode,0.15000000000000002,0.05,0.75
Federal,New York,2020-04-15,35.0,ode,0.15000000000000002,0.05,0.75
Federal,Connecticut,2020-04-15,12.0,ode,0.15000000000000002,0.05,0.75
Federal,Connecticut,2020-04-16,35.0,ode,0.15000000000000002,0.05,0.75
Federal,New Jersey,2020-04-17,209.0,ode,0.15000000000000002,0.05,0.75
Federal,Louisiana,2020-04-18,47.0,ode,0.15000000000000002,0.05,0.75
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.05,0.9
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.05,0.9
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.05,0.9
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.05,0.9
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.05,0.9
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.05,0.9
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.05,0.9
Massachusetts,New York,2020-04-09,87.0,ode,0.15000000000000002,0.05,0.9
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.05,0.9
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.05,0.9
Kentucky,New Jersey,2020-04-09,73.0,ode,0.15000000000000002,0.05,0.9
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.05,0.9
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.05,0.9
Massachusetts,New Jersey,2020-04-09,25.0,ode,0.15000000000000002,0.05,0.9
Arkansas,Louisiana,2020-04-09,21.0,ode,0.15000000000000002,0.05,0.9
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.05,0.9
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.05,0.9
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.05,0.9
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.05,0.9
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.05,0.9
Federal,New York,2020-04-12,405.0,ode,0.15000000000000002,0.05,0.9
Federal,New York,2020-04-13,249.0,ode,0.15000000000000002,0.05,0.9
Federal,New Jersey,2020-04-13,122.0,ode,0.15000000000000002,0.05,0.9
Federal,Louisiana,2020-04-13,34.0,ode,0.15000000000000002,0.05,0.9
Federal,New York,2020-04-14,158.0,ode,0.15000000000000002,0.05,0.9
Federal,New Jersey,2020-04-14,155.0,ode,0.15000000000000002,0.05,0.9
Federal,Louisiana,2020-04-14,91.0,ode,0.15000000000000002,0.05,0.9
Federal,New Jersey,2020-04-15,334.0,ode,0.15000000000000002,0.05,0.9
Federal,Louisiana,2020-04-15,62.0,ode,0.15000000000000002,0.05,0.9
Federal,Connecticut,2020-04-15,9.0,ode,0.15000000000000002,0.05,0.9
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.05,1.0
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.05,1.0
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.05,1.0
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.05,1.0
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.05,1.0
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.05,1.0
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.05,1.0
Massachusetts,New York,2020-04-09,87.0,ode,0.15000000000000002,0.05,1.0
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.05,1.0
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.05,1.0
Kentucky,New Jersey,2020-04-09,73.0,ode,0.15000000000000002,0.05,1.0
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.05,1.0
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.05,1.0
Massachusetts,New Jersey,2020-04-09,25.0,ode,0.15000000000000002,0.05,1.0
Arkansas,Louisiana,2020-04-09,21.0,ode,0.15000000000000002,0.05,1.0
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.05,1.0
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.05,1.0
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.05,1.0
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.05,1.0
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.05,1.0
Federal,New York,2020-04-12,450.0,ode,0.15000000000000002,0.05,1.0
Federal,New York,2020-04-13,212.0,ode,0.15000000000000002,0.05,1.0
Federal,New Jersey,2020-04-13,204.0,ode,0.15000000000000002,0.05,1.0
Federal,Louisiana,2020-04-13,34.0,ode,0.15000000000000002,0.05,1.0
Federal,Louisiana,2020-04-14,156.0,ode,0.15000000000000002,0.05,1.0
Federal,New York,2020-04-14,154.0,ode,0.15000000000000002,0.05,1.0
Federal,New Jersey,2020-04-14,140.0,ode,0.15000000000000002,0.05,1.0
Federal,New Jersey,2020-04-15,270.0,ode,0.15000000000000002,0.05,1.0
Federal,Connecticut,2020-04-19,9.0,ode,0.15000000000000002,0.05,1.0
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.1,0.5
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.1,0.5
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.1,0.5
Illinois,New York,2020-04-09,172.0,ode,0.15000000000000002,0.1,0.5
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.1,0.5
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.1,0.5
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.1,0.5
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.1,0.5
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.1,0.5
Tennessee,New Jersey,2020-04-09,85.0,ode,0.15000000000000002,0.1,0.5
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.1,0.5
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.1,0.5
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.1,0.5
Alabama,Louisiana,2020-04-09,71.0,ode,0.15000000000000002,0.1,0.5
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.1,0.5
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.1,0.5
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.1,0.5
Tennessee,New York,2020-04-09,38.0,ode,0.15000000000000002,0.1,0.5
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.1,0.5
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.5
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.5
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.1,0.5
Florida,New Jersey,2020-04-09,11.0,ode,0.15000000000000002,0.1,0.5
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.1,0.5
Connecticut,New Jersey,2020-04-09,2.0,ode,0.15000000000000002,0.1,0.5
Texas,Louisiana,2020-04-09,1.0,ode,0.15000000000000002,0.1,0.5
Federal,New York,2020-04-12,179.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-12,46.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-13,165.0,ode,0.15000000000000002,0.1,0.5
Federal,New York,2020-04-13,60.0,ode,0.15000000000000002,0.1,0.5
Federal,New York,2020-04-14,225.0,ode,0.15000000000000002,0.1,0.5
Federal,New York,2020-04-15,165.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-15,60.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-16,225.0,ode,0.15000000000000002,0.1,0.5
Federal,Louisiana,2020-04-17,130.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-17,67.0,ode,0.15000000000000002,0.1,0.5
Federal,Connecticut,2020-04-17,28.0,ode,0.15000000000000002,0.1,0.5
Federal,New Jersey,2020-04-18,149.0,ode,0.15000000000000002,0.1,0.5
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.1,0.75
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.1,0.75
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.1,0.75
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.1,0.75
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.1,0.75
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.1,0.75
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.1,0.75
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.1,0.75
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.1,0.75
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.1,0.75
Tennessee,New Jersey,2020-04-09,74.0,ode,0.15000000000000002,0.1,0.75
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.1,0.75
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.1,0.75
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.1,0.75
Illinois,New York,2020-04-09,49.0,ode,0.15000000000000002,0.1,0.75
Tennessee,New York,2020-04-09,49.0,ode,0.15000000000000002,0.1,0.75
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.1,0.75
Connecticut,New Jersey,2020-04-09,24.0,ode,0.15000000000000002,0.1,0.75
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.1,0.75
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.75
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.75
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.1,0.75
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.1,0.75
Alabama,Louisiana,2020-04-09,3.0,ode,0.15000000000000002,0.1,0.75
Federal,New York,2020-04-12,291.0,ode,0.15000000000000002,0.1,0.75
Federal,New Jersey,2020-04-12,46.0,ode,0.15000000000000002,0.1,0.75
Federal,New York,2020-04-13,191.0,ode,0.15000000000000002,0.1,0.75
Federal,New Jersey,2020-04-13,146.0,ode,0.15000000000000002,0.1,0.75
Federal,New York,2020-04-14,283.0,ode,0.15000000000000002,0.1,0.75
Federal,Louisiana,2020-04-14,54.0,ode,0.15000000000000002,0.1,0.75
Federal,New Jersey,2020-04-15,241.0,ode,0.15000000000000002,0.1,0.75
Federal,Louisiana,2020-04-15,45.0,ode,0.15000000000000002,0.1,0.75
Federal,New York,2020-04-15,36.0,ode,0.15000000000000002,0.1,0.75
Federal,Connecticut,2020-04-15,13.0,ode,0.15000000000000002,0.1,0.75
Federal,New Jersey,2020-04-16,279.0,ode,0.15000000000000002,0.1,0.75
Federal,Louisiana,2020-04-16,25.0,ode,0.15000000000000002,0.1,0.75
Federal,Connecticut,2020-04-16,18.0,ode,0.15000000000000002,0.1,0.75
Federal,Louisiana,2020-04-17,23.0,ode,0.15000000000000002,0.1,0.75
Federal,Louisiana,2020-04-18,52.0,ode,0.15000000000000002,0.1,0.75
Federal,Connecticut,2020-04-18,19.0,ode,0.15000000000000002,0.1,0.75
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.1,0.9
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.1,0.9
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.1,0.9
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.1,0.9
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.1,0.9
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.1,0.9
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.1,0.9
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.1,0.9
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.1,0.9
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.1,0.9
Tennessee,New Jersey,2020-04-09,74.0,ode,0.15000000000000002,0.1,0.9
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.1,0.9
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.1,0.9
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.1,0.9
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.1,0.9
Tennessee,New York,2020-04-09,30.0,ode,0.15000000000000002,0.1,0.9
Connecticut,New Jersey,2020-04-09,24.0,ode,0.15000000000000002,0.1,0.9
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.1,0.9
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.9
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.1,0.9
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.1,0.9
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.1,0.9
Alabama,Louisiana,2020-04-09,3.0,ode,0.15000000000000002,0.1,0.9
Federal,New York,2020-04-12,359.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-12,46.0,ode,0.15000000000000002,0.1,0.9
Federal,New York,2020-04-13,329.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-13,76.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-14,240.0,ode,0.15000000000000002,0.1,0.9
Federal,New York,2020-04-14,96.0,ode,0.15000000000000002,0.1,0.9
Federal,Louisiana,2020-04-14,69.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-15,229.0,ode,0.15000000000000002,0.1,0.9
Federal,New York,2020-04-15,85.0,ode,0.15000000000000002,0.1,0.9
Federal,Louisiana,2020-04-15,78.0,ode,0.15000000000000002,0.1,0.9
Federal,Connecticut,2020-04-15,13.0,ode,0.15000000000000002,0.1,0.9
Federal,Connecticut,2020-04-16,37.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-16,10.0,ode,0.15000000000000002,0.1,0.9
Federal,Louisiana,2020-04-18,48.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-19,73.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-21,24.0,ode,0.15000000000000002,0.1,0.9
Federal,New Jersey,2020-04-22,14.0,ode,0.15000000000000002,0.1,0.9
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.1,1.0
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.1,1.0
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.1,1.0
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.1,1.0
Michigan,New York,2020-04-09,140.0,ode,0.15000000000000002,0.1,1.0
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.1,1.0
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.1,1.0
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.1,1.0
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.1,1.0
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.1,1.0
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.1,1.0
Kentucky,New Jersey,2020-04-09,53.0,ode,0.15000000000000002,0.1,1.0
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.1,1.0
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.1,1.0
Connecticut,New Jersey,2020-04-09,24.0,ode,0.15000000000000002,0.1,1.0
Tennessee,New Jersey,2020-04-09,21.0,ode,0.15000000000000002,0.1,1.0
Kentucky,New York,2020-04-09,20.0,ode,0.15000000000000002,0.1,1.0
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.1,1.0
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.1,1.0
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.1,1.0
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.1,1.0
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.1,1.0
Federal,New York,2020-04-12,442.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-12,8.0,ode,0.15000000000000002,0.1,1.0
Federal,New York,2020-04-13,336.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-13,114.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-14,240.0,ode,0.15000000000000002,0.1,1.0
Federal,New York,2020-04-14,138.0,ode,0.15000000000000002,0.1,1.0
Federal,Louisiana,2020-04-14,72.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-15,323.0,ode,0.15000000000000002,0.1,1.0
Federal,Louisiana,2020-04-15,78.0,ode,0.15000000000000002,0.1,1.0
Federal,New York,2020-04-15,36.0,ode,0.15000000000000002,0.1,1.0
Federal,Connecticut,2020-04-15,13.0,ode,0.15000000000000002,0.1,1.0
Federal,Connecticut,2020-04-16,37.0,ode,0.15000000000000002,0.1,1.0
Federal,Louisiana,2020-04-18,52.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-21,13.0,ode,0.15000000000000002,0.1,1.0
Federal,New Jersey,2020-04-22,14.0,ode,0.15000000000000002,0.1,1.0
Florida,New Jersey,2020-04-09,258.0,ode,0.15000000000000002,0.2,0.5
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.2,0.5
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.2,0.5
Illinois,New York,2020-04-09,172.0,ode,0.15000000000000002,0.2,0.5
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.2,0.5
Georgia,New Jersey,2020-04-09,143.0,ode,0.15000000000000002,0.2,0.5
Tennessee,New York,2020-04-09,123.0,ode,0.15000000000000002,0.2,0.5
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.2,0.5
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.2,0.5
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.2,0.5
Texas,Louisiana,2020-04-09,101.0,ode,0.15000000000000002,0.2,0.5
Michigan,New York,2020-04-09,96.0,ode,0.15000000000000002,0.2,0.5
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.2,0.5
Maryland,New York,2020-04-09,75.0,ode,0.15000000000000002,0.2,0.5
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.2,0.5
Wisconsin,New York,2020-04-09,66.0,ode,0.15000000000000002,0.2,0.5
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.2,0.5
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.2,0.5
West Virginia,New York,2020-04-09,40.0,ode,0.15000000000000002,0.2,0.5
Georgia,New York,2020-04-09,30.0,ode,0.15000000000000002,0.2,0.5
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.2,0.5
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.2,0.5
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.2,0.5
Rhode Island,New York,2020-04-09,15.0,ode,0.15000000000000002,0.2,0.5
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.2,0.5
Alabama,Louisiana,2020-04-09,3.0,ode,0.15000000000000002,0.2,0.5
Alabama,Louisiana,2020-04-11,68.0,ode,0.15000000000000002,0.2,0.5
Federal,New Jersey,2020-04-12,225.0,ode,0.15000000000000002,0.2,0.5
Federal,New York,2020-04-13,225.0,ode,0.15000000000000002,0.2,0.5
Federal,New York,2020-04-14,225.0,ode,0.15000000000000002,0.2,0.5
Federal,New Jersey,2020-04-15,225.0,ode,0.15000000000000002,0.2,0.5
Federal,New Jersey,2020-04-16,225.0,ode,0.15000000000000002,0.2,0.5
Federal,New York,2020-04-17,214.0,ode,0.15000000000000002,0.2,0.5
Federal,Louisiana,2020-04-17,11.0,ode,0.15000000000000002,0.2,0.5
Federal,New Jersey,2020-04-18,117.0,ode,0.15000000000000002,0.2,0.5
Federal,Louisiana,2020-04-18,62.0,ode,0.15000000000000002,0.2,0.5
Federal,Connecticut,2020-04-18,46.0,ode,0.15000000000000002,0.2,0.5
Federal,New Jersey,2020-04-19,124.0,ode,0.15000000000000002,0.2,0.5
Federal,Louisiana,2020-04-19,28.0,ode,0.15000000000000002,0.2,0.5
Federal,Connecticut,2020-04-19,13.0,ode,0.15000000000000002,0.2,0.5
Federal,Louisiana,2020-04-21,5.0,ode,0.15000000000000002,0.2,0.5
Pennsylvania,New York,2020-04-09,228.0,ode,0.15000000000000002,0.2,0.75
Ohio,New York,2020-04-09,207.0,ode,0.15000000000000002,0.2,0.75
Georgia,New Jersey,2020-04-09,173.0,ode,0.15000000000000002,0.2,0.75
North Carolina,New Jersey,2020-04-09,147.0,ode,0.15000000000000002,0.2,0.75
Illinois,New York,2020-04-09,117.0,ode,0.15000000000000002,0.2,0.75
Indiana,New York,2020-04-09,115.0,ode,0.15000000000000002,0.2,0.75
Massachusetts,New York,2020-04-09,112.0,ode,0.15000000000000002,0.2,0.75
Virginia,New Jersey,2020-04-09,107.0,ode,0.15000000000000002,0.2,0.75
Tennessee,New Jersey,2020-04-09,98.0,ode,0.15000000000000002,0.2,0.75
Michigan,New York,2020-04-09,96.0,ode,0.15000000000000002,0.2,0.75
South Carolina,New Jersey,2020-04-09,80.0,ode,0.15000000000000002,0.2,0.75
Maryland,New Jersey,2020-04-09,75.0,ode,0.15000000000000002,0.2,0.75
Kentucky,New York,2020-04-09,73.0,ode,0.15000000000000002,0.2,0.75
Texas,Louisiana,2020-04-09,69.0,ode,0.15000000000000002,0.2,0.75
Mississippi,Louisiana,2020-04-09,58.0,ode,0.15000000000000002,0.2,0.75
Arkansas,Louisiana,2020-04-09,49.0,ode,0.15000000000000002,0.2,0.75
West Virginia,New Jersey,2020-04-09,40.0,ode,0.15000000000000002,0.2,0.75
Tennessee,New York,2020-04-09,25.0,ode,0.15000000000000002,0.2,0.75
New Hampshire,New York,2020-04-09,17.0,ode,0.15000000000000002,0.2,0.75
Delaware,New Jersey,2020-04-09,16.0,ode,0.15000000000000002,0.2,0.75
Maine,New York,2020-04-09,16.0,ode,0.15000000000000002,0.2,0.75
Rhode Island,New Jersey,2020-04-09,15.0,ode,0.15000000000000002,0.2,0.75
Vermont,New York,2020-04-09,7.0,ode,0.15000000000000002,0.2,0.75
Alabama,Louisiana,2020-04-10,71.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-12,291.0,ode,0.15000000000000002,0.2,0.75
Federal,New Jersey,2020-04-12,46.0,ode,0.15000000000000002,0.2,0.75
Federal,New Jersey,2020-04-13,277.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-13,60.0,ode,0.15000000000000002,0.2,0.75
Federal,New Jersey,2020-04-14,208.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-14,124.0,ode,0.15000000000000002,0.2,0.75
Federal,Connecticut,2020-04-14,5.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-15,227.0,ode,0.15000000000000002,0.2,0.75
Federal,New Jersey,2020-04-15,78.0,ode,0.15000000000000002,0.2,0.75
Federal,Louisiana,2020-04-15,32.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-16,313.0,ode,0.15000000000000002,0.2,0.75
Federal,Connecticut,2020-04-16,24.0,ode,0.15000000000000002,0.2,0.75
Federal,New Jersey,2020-04-17,170.0,ode,0.15000000000000002,0.2,0.75
Federal,New York,2020-04-17,84.0,ode,0.15000000000000002,0.2,0.75
Federal,Louisiana,2020-04-17,53.0,ode,0.15000000000000002,0.2,0.75
