State_From,State_To,Day,Num_Units,DataSource,Fmax,Buffer,SurgeCorrection
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.0,1.0
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.0,1.0
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.0,1.0
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.0,1.0
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.0,1.0
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.0,1.0
Ohio,New York,2020-04-07,5.0,ode,0.19999999999999996,0.0,1.0
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.0,1.0
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.0,1.0
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.0,1.0
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.0,1.0
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.0,1.0
Connecticut,New Jersey,2020-04-07,61.0,ode,0.19999999999999996,0.05,0.5
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.5
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.5
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.05,0.5
Massachusetts,New York,2020-04-07,149.0,ode,0.19999999999999996,0.05,0.5
Michigan,New York,2020-04-07,129.0,ode,0.19999999999999996,0.05,0.5
Mississippi,Louisiana,2020-04-07,21.0,ode,0.19999999999999996,0.05,0.5
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.5
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.05,0.5
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.05,0.5
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.05,0.5
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.05,0.5
South Carolina,New Jersey,2020-04-07,74.0,ode,0.19999999999999996,0.05,0.5
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.05,0.5
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.05,0.5
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.05,0.5
Connecticut,New Jersey,2020-04-07,69.0,ode,0.19999999999999996,0.05,0.75
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.75
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.75
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.05,0.75
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.05,0.75
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.05,0.75
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.75
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.05,0.75
Ohio,New York,2020-04-07,230.0,ode,0.19999999999999996,0.05,0.75
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.05,0.75
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.05,0.75
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.05,0.75
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.05,0.75
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.05,0.75
Connecticut,New Jersey,2020-04-07,69.0,ode,0.19999999999999996,0.05,0.9
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.9
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.9
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.05,0.9
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.05,0.9
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.05,0.9
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,0.9
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.05,0.9
Ohio,New York,2020-04-07,95.0,ode,0.19999999999999996,0.05,0.9
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.05,0.9
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.05,0.9
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.05,0.9
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.05,0.9
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.05,0.9
Connecticut,New Jersey,2020-04-07,69.0,ode,0.19999999999999996,0.05,1.0
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.05,1.0
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,1.0
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.05,1.0
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.05,1.0
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.05,1.0
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.05,1.0
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.05,1.0
Ohio,New York,2020-04-07,5.0,ode,0.19999999999999996,0.05,1.0
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.05,1.0
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.05,1.0
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.05,1.0
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.05,1.0
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.05,1.0
Arkansas,Louisiana,2020-04-07,58.0,ode,0.19999999999999996,0.1,0.5
Connecticut,New Jersey,2020-04-07,36.0,ode,0.19999999999999996,0.1,0.5
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.5
Kentucky,New York,2020-04-07,19.0,ode,0.19999999999999996,0.1,0.5
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.5
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.1,0.5
Massachusetts,New York,2020-04-07,149.0,ode,0.19999999999999996,0.1,0.5
Michigan,New York,2020-04-07,103.0,ode,0.19999999999999996,0.1,0.5
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.5
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.1,0.5
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.1,0.5
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.1,0.5
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.1,0.5
South Carolina,New Jersey,2020-04-07,106.0,ode,0.19999999999999996,0.1,0.5
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.1,0.5
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.1,0.5
West Virginia,New Jersey,2020-04-07,47.0,ode,0.19999999999999996,0.1,0.5
West Virginia,New York,2020-04-07,7.0,ode,0.19999999999999996,0.1,0.5
Mississippi,Louisiana,2020-04-08,77.0,ode,0.19999999999999996,0.1,0.5
Connecticut,New Jersey,2020-04-07,61.0,ode,0.19999999999999996,0.1,0.75
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.75
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.75
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.1,0.75
Massachusetts,New York,2020-04-07,149.0,ode,0.19999999999999996,0.1,0.75
Michigan,New York,2020-04-07,17.0,ode,0.19999999999999996,0.1,0.75
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.75
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.1,0.75
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.1,0.75
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.1,0.75
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.1,0.75
South Carolina,New Jersey,2020-04-07,74.0,ode,0.19999999999999996,0.1,0.75
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.1,0.75
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.1,0.75
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.1,0.75
Connecticut,New Jersey,2020-04-07,69.0,ode,0.19999999999999996,0.1,0.9
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.9
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.9
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.1,0.9
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.1,0.9
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.1,0.9
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,0.9
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.1,0.9
Ohio,New York,2020-04-07,95.0,ode,0.19999999999999996,0.1,0.9
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.1,0.9
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.1,0.9
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.1,0.9
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.1,0.9
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.1,0.9
Connecticut,New Jersey,2020-04-07,69.0,ode,0.19999999999999996,0.1,1.0
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.1,1.0
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,1.0
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.1,1.0
Massachusetts,New Jersey,2020-04-07,66.0,ode,0.19999999999999996,0.1,1.0
Massachusetts,New York,2020-04-07,83.0,ode,0.19999999999999996,0.1,1.0
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.1,1.0
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.1,1.0
Ohio,New York,2020-04-07,5.0,ode,0.19999999999999996,0.1,1.0
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.1,1.0
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.1,1.0
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.1,1.0
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.1,1.0
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.1,1.0
Alabama,Louisiana,2020-04-07,57.0,ode,0.19999999999999996,0.2,0.5
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.5
Georgia,New Jersey,2020-04-07,158.0,ode,0.19999999999999996,0.2,0.5
Indiana,New York,2020-04-07,153.0,ode,0.19999999999999996,0.2,0.5
Kentucky,New York,2020-04-07,98.0,ode,0.19999999999999996,0.2,0.5
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.5
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.2,0.5
Massachusetts,New York,2020-04-07,149.0,ode,0.19999999999999996,0.2,0.5
Michigan,New York,2020-04-07,28.0,ode,0.19999999999999996,0.2,0.5
Mississippi,Louisiana,2020-04-07,48.0,ode,0.19999999999999996,0.2,0.5
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.5
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.2,0.5
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.2,0.5
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.2,0.5
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.2,0.5
South Carolina,New Jersey,2020-04-07,106.0,ode,0.19999999999999996,0.2,0.5
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.2,0.5
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.2,0.5
West Virginia,New Jersey,2020-04-07,7.0,ode,0.19999999999999996,0.2,0.5
West Virginia,New York,2020-04-07,47.0,ode,0.19999999999999996,0.2,0.5
Arkansas,Louisiana,2020-04-08,65.0,ode,0.19999999999999996,0.2,0.5
Mississippi,Louisiana,2020-04-09,29.0,ode,0.19999999999999996,0.2,0.5
Arkansas,Louisiana,2020-04-07,65.0,ode,0.19999999999999996,0.2,0.75
Connecticut,New Jersey,2020-04-07,8.0,ode,0.19999999999999996,0.2,0.75
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.75
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.75
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.2,0.75
Massachusetts,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.75
Massachusetts,New York,2020-04-07,127.0,ode,0.19999999999999996,0.2,0.75
Michigan,New York,2020-04-07,39.0,ode,0.19999999999999996,0.2,0.75
Mississippi,Louisiana,2020-04-07,77.0,ode,0.19999999999999996,0.2,0.75
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.75
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.2,0.75
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.2,0.75
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.2,0.75
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.2,0.75
South Carolina,New Jersey,2020-04-07,106.0,ode,0.19999999999999996,0.2,0.75
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.2,0.75
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.2,0.75
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.2,0.75
Arkansas,Louisiana,2020-04-07,28.0,ode,0.19999999999999996,0.2,0.9
Connecticut,New Jersey,2020-04-07,21.0,ode,0.19999999999999996,0.2,0.9
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.9
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.9
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.2,0.9
Massachusetts,New Jersey,2020-04-07,51.0,ode,0.19999999999999996,0.2,0.9
Massachusetts,New York,2020-04-07,98.0,ode,0.19999999999999996,0.2,0.9
Mississippi,Louisiana,2020-04-07,77.0,ode,0.19999999999999996,0.2,0.9
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,0.9
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.2,0.9
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.2,0.9
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.2,0.9
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.2,0.9
South Carolina,New Jersey,2020-04-07,63.0,ode,0.19999999999999996,0.2,0.9
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.2,0.9
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.2,0.9
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.2,0.9
Connecticut,New Jersey,2020-04-07,35.0,ode,0.19999999999999996,0.2,1.0
Delaware,New Jersey,2020-04-07,22.0,ode,0.19999999999999996,0.2,1.0
Maine,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,1.0
Maryland,New Jersey,2020-04-07,100.0,ode,0.19999999999999996,0.2,1.0
Massachusetts,New Jersey,2020-04-07,96.0,ode,0.19999999999999996,0.2,1.0
Massachusetts,New York,2020-04-07,53.0,ode,0.19999999999999996,0.2,1.0
New Hampshire,New York,2020-04-07,22.0,ode,0.19999999999999996,0.2,1.0
North Carolina,New Jersey,2020-04-07,196.0,ode,0.19999999999999996,0.2,1.0
Ohio,New York,2020-04-07,276.0,ode,0.19999999999999996,0.2,1.0
Pennsylvania,New York,2020-04-07,304.0,ode,0.19999999999999996,0.2,1.0
Rhode Island,New Jersey,2020-04-07,20.0,ode,0.19999999999999996,0.2,1.0
South Carolina,New Jersey,2020-04-07,4.0,ode,0.19999999999999996,0.2,1.0
Vermont,New York,2020-04-07,9.0,ode,0.19999999999999996,0.2,1.0
Virginia,New Jersey,2020-04-07,142.0,ode,0.19999999999999996,0.2,1.0
West Virginia,New Jersey,2020-04-07,54.0,ode,0.19999999999999996,0.2,1.0
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.0,0.5
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.5
Georgia,New Jersey,2020-04-07,90.0,ode,0.15000000000000002,0.0,0.5
Indiana,New York,2020-04-07,115.0,ode,0.15000000000000002,0.0,0.5
Kentucky,New Jersey,2020-04-07,47.0,ode,0.15000000000000002,0.0,0.5
Kentucky,New York,2020-04-07,26.0,ode,0.15000000000000002,0.0,0.5
Maine,New York,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.5
Maryland,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.0,0.5
Massachusetts,New York,2020-04-07,112.0,ode,0.15000000000000002,0.0,0.5
Michigan,New York,2020-04-07,140.0,ode,0.15000000000000002,0.0,0.5
New Hampshire,New York,2020-04-07,17.0,ode,0.15000000000000002,0.0,0.5
North Carolina,New Jersey,2020-04-07,147.0,ode,0.15000000000000002,0.0,0.5
Ohio,New York,2020-04-07,207.0,ode,0.15000000000000002,0.0,0.5
Pennsylvania,New York,2020-04-07,228.0,ode,0.15000000000000002,0.0,0.5
Rhode Island,New Jersey,2020-04-07,15.0,ode,0.15000000000000002,0.0,0.5
South Carolina,New Jersey,2020-04-07,80.0,ode,0.15000000000000002,0.0,0.5
Vermont,New York,2020-04-07,7.0,ode,0.15000000000000002,0.0,0.5
Virginia,New Jersey,2020-04-07,107.0,ode,0.15000000000000002,0.0,0.5
West Virginia,New Jersey,2020-04-07,40.0,ode,0.15000000000000002,0.0,0.5
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.0,0.75
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.75
Maine,New York,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.75
Maryland,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.0,0.75
Massachusetts,New Jersey,2020-04-07,112.0,ode,0.15000000000000002,0.0,0.75
Michigan,New York,2020-04-07,140.0,ode,0.15000000000000002,0.0,0.75
New Hampshire,New York,2020-04-07,17.0,ode,0.15000000000000002,0.0,0.75
North Carolina,New Jersey,2020-04-07,147.0,ode,0.15000000000000002,0.0,0.75
Ohio,New York,2020-04-07,207.0,ode,0.15000000000000002,0.0,0.75
Pennsylvania,New York,2020-04-07,228.0,ode,0.15000000000000002,0.0,0.75
Rhode Island,New Jersey,2020-04-07,15.0,ode,0.15000000000000002,0.0,0.75
South Carolina,New Jersey,2020-04-07,80.0,ode,0.15000000000000002,0.0,0.75
Vermont,New York,2020-04-07,7.0,ode,0.15000000000000002,0.0,0.75
Virginia,New Jersey,2020-04-07,107.0,ode,0.15000000000000002,0.0,0.75
West Virginia,New Jersey,2020-04-07,40.0,ode,0.15000000000000002,0.0,0.75
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.0,0.9
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.9
Maine,New York,2020-04-07,16.0,ode,0.15000000000000002,0.0,0.9
Maryland,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.0,0.9
Massachusetts,New Jersey,2020-04-07,112.0,ode,0.15000000000000002,0.0,0.9
Michigan,New York,2020-04-07,85.0,ode,0.15000000000000002,0.0,0.9
New Hampshire,New York,2020-04-07,17.0,ode,0.15000000000000002,0.0,0.9
North Carolina,New Jersey,2020-04-07,147.0,ode,0.15000000000000002,0.0,0.9
Ohio,New York,2020-04-07,207.0,ode,0.15000000000000002,0.0,0.9
Pennsylvania,New York,2020-04-07,228.0,ode,0.15000000000000002,0.0,0.9
Rhode Island,New Jersey,2020-04-07,15.0,ode,0.15000000000000002,0.0,0.9
South Carolina,New Jersey,2020-04-07,80.0,ode,0.15000000000000002,0.0,0.9
Vermont,New York,2020-04-07,7.0,ode,0.15000000000000002,0.0,0.9
Virginia,New Jersey,2020-04-07,107.0,ode,0.15000000000000002,0.0,0.9
West Virginia,New Jersey,2020-04-07,40.0,ode,0.15000000000000002,0.0,0.9
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.0,1.0
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.0,1.0
Maine,New York,2020-04-07,16.0,ode,0.15000000000000002,0.0,1.0
Maryland,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.0,1.0
Massachusetts,New Jersey,2020-04-07,112.0,ode,0.15000000000000002,0.0,1.0
New Hampshire,New York,2020-04-07,17.0,ode,0.15000000000000002,0.0,1.0
North Carolina,New Jersey,2020-04-07,147.0,ode,0.15000000000000002,0.0,1.0
Ohio,New York,2020-04-07,207.0,ode,0.15000000000000002,0.0,1.0
Pennsylvania,New York,2020-04-07,228.0,ode,0.15000000000000002,0.0,1.0
Rhode Island,New Jersey,2020-04-07,15.0,ode,0.15000000000000002,0.0,1.0
South Carolina,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.0,1.0
Vermont,New York,2020-04-07,7.0,ode,0.15000000000000002,0.0,1.0
Virginia,New Jersey,2020-04-07,107.0,ode,0.15000000000000002,0.0,1.0
West Virginia,New Jersey,2020-04-07,40.0,ode,0.15000000000000002,0.0,1.0
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.05,0.5
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.05,0.5
Georgia,New Jersey,2020-04-07,133.0,ode,0.15000000000000002,0.05,0.5
Indiana,New York,2020-04-07,115.0,ode,0.15000000000000002,0.05,0.5
Kentucky,New Jersey,2020-04-07,4.0,ode,0.15000000000000002,0.05,0.5
Kentucky,New York,2020-04-07,69.0,ode,0.15000000000000002,0.05,0.5
Maine,New York,2020-04-07,16.0,ode,0.15000000000000002,0.05,0.5
Maryland,New Jersey,2020-04-07,75.0,ode,0.15000000000000002,0.05,0.5
Massachusetts,New York,2020-04-07,112.0,ode,0.15000000000000002,0.05,0.5
Michigan,New York,2020-04-07,140.0,ode,0.15000000000000002,0.05,0.5
Mississippi,Louisiana,2020-04-07,21.0,ode,0.15000000000000002,0.05,0.5
New Hampshire,New York,2020-04-07,17.0,ode,0.15000000000000002,0.05,0.5
North Carolina,New Jersey,2020-04-07,147.0,ode,0.15000000000000002,0.05,0.5
Ohio,New York,2020-04-07,207.0,ode,0.15000000000000002,0.05,0.5
Pennsylvania,New York,2020-04-07,228.0,ode,0.15000000000000002,0.05,0.5
Rhode Island,New Jersey,2020-04-07,15.0,ode,0.15000000000000002,0.05,0.5
South Carolina,New Jersey,2020-04-07,80.0,ode,0.15000000000000002,0.05,0.5
Vermont,New York,2020-04-07,7.0,ode,0.15000000000000002,0.05,0.5
Virginia,New Jersey,2020-04-07,107.0,ode,0.15000000000000002,0.05,0.5
West Virginia,New Jersey,2020-04-07,40.0,ode,0.15000000000000002,0.05,0.5
Connecticut,New Jersey,2020-04-07,52.0,ode,0.15000000000000002,0.05,0.75
Delaware,New Jersey,2020-04-07,16.0,ode,0.15000000000000002,0.05,0.75
