State,Date,Supply_Excess,Supply,Demand,DataSource,Fmax,Buffer,SurgeCorrection
Maine,2020-04-24,95.5,108.5,13,ode,1000,1000,1000
Maryland,2020-04-24,305,499,194,ode,1000,1000,1000
Massachusetts,2020-04-24,337,741,404,ode,1000,1000,1000
Michigan,2020-04-24,173,933,760,ode,1000,1000,1000
Minnesota,2020-04-24,418,431,13,ode,1000,1000,1000
Mississippi,2020-04-24,328.5,385.5,57,ode,1000,1000,1000
Missouri,2020-04-24,583.5,736.5,153,ode,1000,1000,1000
Montana,2020-04-24,77.5,85.5,8,ode,1000,1000,1000
Nebraska,2020-04-24,237,247,10,ode,1000,1000,1000
Nevada,2020-04-24,385.5,429.5,44,ode,1000,1000,1000
New Hampshire,2020-04-24,84,107,23,ode,1000,1000,1000
New Jersey,2020-04-24,-1316,751,2067,ode,1000,1000,1000
New Mexico,2020-04-24,173.5,186.5,13,ode,1000,1000,1000
New York,2020-04-24,-1250,2262,3512,ode,1000,1000,1000
North Carolina,2020-04-24,880,980,100,ode,1000,1000,1000
North Dakota,2020-04-24,78,102,24,ode,1000,1000,1000
Ohio,2020-04-24,1244.5,1382.5,138,ode,1000,1000,1000
Oklahoma,2020-04-24,341.5,390.5,49,ode,1000,1000,1000
Oregon,2020-04-24,250,277,27,ode,1000,1000,1000
Pennsylvania,2020-04-24,521.5,1518.5,997,ode,1000,1000,1000
Rhode Island,2020-04-24,66.5,98.5,32,ode,1000,1000,1000
South Carolina,2020-04-24,359,528,169,ode,1000,1000,1000
South Dakota,2020-04-24,67,81,14,ode,1000,1000,1000
Tennessee,2020-04-24,646,816,170,ode,1000,1000,1000
Texas,2020-04-24,2737.5,3124.5,387,ode,1000,1000,1000
Utah,2020-04-24,224.5,291.5,67,ode,1000,1000,1000
Vermont,2020-04-24,37,45,8,ode,1000,1000,1000
Virginia,2020-04-24,576.5,711.5,135,ode,1000,1000,1000
Washington,2020-04-24,381.5,473.5,92,ode,1000,1000,1000
West Virginia,2020-04-24,252,266,14,ode,1000,1000,1000
Wisconsin,2020-04-24,382.5,442.5,60,ode,1000,1000,1000
Alabama,2020-04-25,430,472,42,ode,1000,1000,1000
Alaska,2020-04-25,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-25,681.5,745.5,64,ode,1000,1000,1000
Arkansas,2020-04-25,318.5,327.5,9,ode,1000,1000,1000
California,2020-04-25,2876,3494,618,ode,1000,1000,1000
Colorado,2020-04-25,399.5,522.5,123,ode,1000,1000,1000
Connecticut,2020-04-25,34,343,309,ode,1000,1000,1000
Delaware,2020-04-25,82.5,108.5,26,ode,1000,1000,1000
Florida,2020-04-25,1855,2460,605,ode,1000,1000,1000
Georgia,2020-04-25,878,1147,269,ode,1000,1000,1000
Hawaii,2020-04-25,117.5,125.5,8,ode,1000,1000,1000
Idaho,2020-04-25,35.5,103.5,68,ode,1000,1000,1000
Illinois,2020-04-25,740,1141,401,ode,1000,1000,1000
Indiana,2020-04-25,527,764,237,ode,1000,1000,1000
Iowa,2020-04-25,255.5,280.5,25,ode,1000,1000,1000
Kansas,2020-04-25,248.5,262.5,14,ode,1000,1000,1000
Kentucky,2020-04-25,467.5,488.5,21,ode,1000,1000,1000
Louisiana,2020-04-25,-252.5,568.5,821,ode,1000,1000,1000
Maine,2020-04-25,96.5,108.5,12,ode,1000,1000,1000
Maryland,2020-04-25,306,499,193,ode,1000,1000,1000
Massachusetts,2020-04-25,347,741,394,ode,1000,1000,1000
Michigan,2020-04-25,183,933,750,ode,1000,1000,1000
Minnesota,2020-04-25,419,431,12,ode,1000,1000,1000
Mississippi,2020-04-25,328.5,385.5,57,ode,1000,1000,1000
Missouri,2020-04-25,582.5,736.5,154,ode,1000,1000,1000
Montana,2020-04-25,78.5,85.5,7,ode,1000,1000,1000
Nebraska,2020-04-25,238,247,9,ode,1000,1000,1000
Nevada,2020-04-25,386.5,429.5,43,ode,1000,1000,1000
New Hampshire,2020-04-25,84,107,23,ode,1000,1000,1000
New Jersey,2020-04-25,-1310,751,2061,ode,1000,1000,1000
New Mexico,2020-04-25,173.5,186.5,13,ode,1000,1000,1000
New York,2020-04-25,-1184,2262,3446,ode,1000,1000,1000
North Carolina,2020-04-25,881,980,99,ode,1000,1000,1000
North Dakota,2020-04-25,77,102,25,ode,1000,1000,1000
Ohio,2020-04-25,1246.5,1382.5,136,ode,1000,1000,1000
Oklahoma,2020-04-25,342.5,390.5,48,ode,1000,1000,1000
Oregon,2020-04-25,251,277,26,ode,1000,1000,1000
Pennsylvania,2020-04-25,510.5,1518.5,1008,ode,1000,1000,1000
Rhode Island,2020-04-25,67.5,98.5,31,ode,1000,1000,1000
South Carolina,2020-04-25,355,528,173,ode,1000,1000,1000
South Dakota,2020-04-25,68,81,13,ode,1000,1000,1000
Tennessee,2020-04-25,645,816,171,ode,1000,1000,1000
Texas,2020-04-25,2735.5,3124.5,389,ode,1000,1000,1000
Utah,2020-04-25,224.5,291.5,67,ode,1000,1000,1000
Vermont,2020-04-25,38,45,7,ode,1000,1000,1000
Virginia,2020-04-25,576.5,711.5,135,ode,1000,1000,1000
Washington,2020-04-25,384.5,473.5,89,ode,1000,1000,1000
West Virginia,2020-04-25,252,266,14,ode,1000,1000,1000
Wisconsin,2020-04-25,383.5,442.5,59,ode,1000,1000,1000
Alabama,2020-04-26,431,472,41,ode,1000,1000,1000
Alaska,2020-04-26,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-26,682.5,745.5,63,ode,1000,1000,1000
Arkansas,2020-04-26,318.5,327.5,9,ode,1000,1000,1000
California,2020-04-26,2882,3494,612,ode,1000,1000,1000
Colorado,2020-04-26,403.5,522.5,119,ode,1000,1000,1000
Connecticut,2020-04-26,38,343,305,ode,1000,1000,1000
Delaware,2020-04-26,82.5,108.5,26,ode,1000,1000,1000
Florida,2020-04-26,1860,2460,600,ode,1000,1000,1000
Georgia,2020-04-26,883,1147,264,ode,1000,1000,1000
Hawaii,2020-04-26,117.5,125.5,8,ode,1000,1000,1000
Idaho,2020-04-26,36.5,103.5,67,ode,1000,1000,1000
Illinois,2020-04-26,748,1141,393,ode,1000,1000,1000
Indiana,2020-04-26,530,764,234,ode,1000,1000,1000
Iowa,2020-04-26,255.5,280.5,25,ode,1000,1000,1000
Kansas,2020-04-26,249.5,262.5,13,ode,1000,1000,1000
Kentucky,2020-04-26,468.5,488.5,20,ode,1000,1000,1000
Louisiana,2020-04-26,-243.5,568.5,812,ode,1000,1000,1000
Maine,2020-04-26,96.5,108.5,12,ode,1000,1000,1000
Maryland,2020-04-26,307,499,192,ode,1000,1000,1000
Massachusetts,2020-04-26,358,741,383,ode,1000,1000,1000
Michigan,2020-04-26,195,933,738,ode,1000,1000,1000
Minnesota,2020-04-26,419,431,12,ode,1000,1000,1000
Mississippi,2020-04-26,328.5,385.5,57,ode,1000,1000,1000
Missouri,2020-04-26,581.5,736.5,155,ode,1000,1000,1000
Montana,2020-04-26,78.5,85.5,7,ode,1000,1000,1000
Nebraska,2020-04-26,238,247,9,ode,1000,1000,1000
Nevada,2020-04-26,387.5,429.5,42,ode,1000,1000,1000
New Hampshire,2020-04-26,84,107,23,ode,1000,1000,1000
New Jersey,2020-04-26,-1297,751,2048,ode,1000,1000,1000
New Mexico,2020-04-26,174.5,186.5,12,ode,1000,1000,1000
New York,2020-04-26,-1112,2262,3374,ode,1000,1000,1000
North Carolina,2020-04-26,882,980,98,ode,1000,1000,1000
North Dakota,2020-04-26,76,102,26,ode,1000,1000,1000
Ohio,2020-04-26,1249.5,1382.5,133,ode,1000,1000,1000
Oklahoma,2020-04-26,343.5,390.5,47,ode,1000,1000,1000
Oregon,2020-04-26,252,277,25,ode,1000,1000,1000
Pennsylvania,2020-04-26,503.5,1518.5,1015,ode,1000,1000,1000
Rhode Island,2020-04-26,68.5,98.5,30,ode,1000,1000,1000
South Carolina,2020-04-26,350,528,178,ode,1000,1000,1000
South Dakota,2020-04-26,68,81,13,ode,1000,1000,1000
Tennessee,2020-04-26,644,816,172,ode,1000,1000,1000
Texas,2020-04-26,2734.5,3124.5,390,ode,1000,1000,1000
Utah,2020-04-26,224.5,291.5,67,ode,1000,1000,1000
Vermont,2020-04-26,38,45,7,ode,1000,1000,1000
Virginia,2020-04-26,577.5,711.5,134,ode,1000,1000,1000
Washington,2020-04-26,388.5,473.5,85,ode,1000,1000,1000
West Virginia,2020-04-26,252,266,14,ode,1000,1000,1000
Wisconsin,2020-04-26,384.5,442.5,58,ode,1000,1000,1000
Alabama,2020-04-27,432,472,40,ode,1000,1000,1000
Alaska,2020-04-27,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-27,684.5,745.5,61,ode,1000,1000,1000
Arkansas,2020-04-27,319.5,327.5,8,ode,1000,1000,1000
California,2020-04-27,2889,3494,605,ode,1000,1000,1000
Colorado,2020-04-27,407.5,522.5,115,ode,1000,1000,1000
Connecticut,2020-04-27,43,343,300,ode,1000,1000,1000
Delaware,2020-04-27,83.5,108.5,25,ode,1000,1000,1000
Florida,2020-04-27,1867,2460,593,ode,1000,1000,1000
Georgia,2020-04-27,889,1147,258,ode,1000,1000,1000
Hawaii,2020-04-27,118.5,125.5,7,ode,1000,1000,1000
Idaho,2020-04-27,36.5,103.5,67,ode,1000,1000,1000
Illinois,2020-04-27,757,1141,384,ode,1000,1000,1000
Indiana,2020-04-27,534,764,230,ode,1000,1000,1000
Iowa,2020-04-27,256.5,280.5,24,ode,1000,1000,1000
Kansas,2020-04-27,249.5,262.5,13,ode,1000,1000,1000
Kentucky,2020-04-27,469.5,488.5,19,ode,1000,1000,1000
Louisiana,2020-04-27,-233.5,568.5,802,ode,1000,1000,1000
Maine,2020-04-27,96.5,108.5,12,ode,1000,1000,1000
Maryland,2020-04-27,308,499,191,ode,1000,1000,1000
Massachusetts,2020-04-27,369,741,372,ode,1000,1000,1000
Michigan,2020-04-27,208,933,725,ode,1000,1000,1000
Minnesota,2020-04-27,420,431,11,ode,1000,1000,1000
Mississippi,2020-04-27,329.5,385.5,56,ode,1000,1000,1000
Missouri,2020-04-27,580.5,736.5,156,ode,1000,1000,1000
Montana,2020-04-27,78.5,85.5,7,ode,1000,1000,1000
Nebraska,2020-04-27,238,247,9,ode,1000,1000,1000
Nevada,2020-04-27,389.5,429.5,40,ode,1000,1000,1000
New Hampshire,2020-04-27,85,107,22,ode,1000,1000,1000
New Jersey,2020-04-27,-1279,751,2030,ode,1000,1000,1000
New Mexico,2020-04-27,174.5,186.5,12,ode,1000,1000,1000
New York,2020-04-27,-1035,2262,3297,ode,1000,1000,1000
North Carolina,2020-04-27,884,980,96,ode,1000,1000,1000
North Dakota,2020-04-27,75,102,27,ode,1000,1000,1000
Ohio,2020-04-27,1253.5,1382.5,129,ode,1000,1000,1000
Oklahoma,2020-04-27,344.5,390.5,46,ode,1000,1000,1000
Oregon,2020-04-27,252,277,25,ode,1000,1000,1000
Pennsylvania,2020-04-27,498.5,1518.5,1020,ode,1000,1000,1000
Rhode Island,2020-04-27,68.5,98.5,30,ode,1000,1000,1000
South Carolina,2020-04-27,347,528,181,ode,1000,1000,1000
South Dakota,2020-04-27,68,81,13,ode,1000,1000,1000
Tennessee,2020-04-27,644,816,172,ode,1000,1000,1000
Texas,2020-04-27,2734.5,3124.5,390,ode,1000,1000,1000
Utah,2020-04-27,224.5,291.5,67,ode,1000,1000,1000
Vermont,2020-04-27,38,45,7,ode,1000,1000,1000
Virginia,2020-04-27,577.5,711.5,134,ode,1000,1000,1000
Washington,2020-04-27,392.5,473.5,81,ode,1000,1000,1000
West Virginia,2020-04-27,253,266,13,ode,1000,1000,1000
Wisconsin,2020-04-27,386.5,442.5,56,ode,1000,1000,1000
Alabama,2020-04-28,433,472,39,ode,1000,1000,1000
Alaska,2020-04-28,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-28,686.5,745.5,59,ode,1000,1000,1000
Arkansas,2020-04-28,319.5,327.5,8,ode,1000,1000,1000
California,2020-04-28,2898,3494,596,ode,1000,1000,1000
Colorado,2020-04-28,411.5,522.5,111,ode,1000,1000,1000
Connecticut,2020-04-28,48,343,295,ode,1000,1000,1000
Delaware,2020-04-28,83.5,108.5,25,ode,1000,1000,1000
Florida,2020-04-28,1875,2460,585,ode,1000,1000,1000
Georgia,2020-04-28,895,1147,252,ode,1000,1000,1000
Hawaii,2020-04-28,118.5,125.5,7,ode,1000,1000,1000
Idaho,2020-04-28,37.5,103.5,66,ode,1000,1000,1000
Illinois,2020-04-28,767,1141,374,ode,1000,1000,1000
Indiana,2020-04-28,538,764,226,ode,1000,1000,1000
Iowa,2020-04-28,257.5,280.5,23,ode,1000,1000,1000
Kansas,2020-04-28,250.5,262.5,12,ode,1000,1000,1000
Kentucky,2020-04-28,469.5,488.5,19,ode,1000,1000,1000
Louisiana,2020-04-28,-220.5,568.5,789,ode,1000,1000,1000
Maine,2020-04-28,96.5,108.5,12,ode,1000,1000,1000
Maryland,2020-04-28,310,499,189,ode,1000,1000,1000
Massachusetts,2020-04-28,381,741,360,ode,1000,1000,1000
Michigan,2020-04-28,223,933,710,ode,1000,1000,1000
Minnesota,2020-04-28,420,431,11,ode,1000,1000,1000
Mississippi,2020-04-28,329.5,385.5,56,ode,1000,1000,1000
Missouri,2020-04-28,581.5,736.5,155,ode,1000,1000,1000
Montana,2020-04-28,78.5,85.5,7,ode,1000,1000,1000
Nebraska,2020-04-28,239,247,8,ode,1000,1000,1000
Nevada,2020-04-28,390.5,429.5,39,ode,1000,1000,1000
New Hampshire,2020-04-28,85,107,22,ode,1000,1000,1000
New Jersey,2020-04-28,-1256,751,2007,ode,1000,1000,1000
New Mexico,2020-04-28,175.5,186.5,11,ode,1000,1000,1000
New York,2020-04-28,-953,2262,3215,ode,1000,1000,1000
North Carolina,2020-04-28,886,980,94,ode,1000,1000,1000
North Dakota,2020-04-28,74,102,28,ode,1000,1000,1000
Ohio,2020-04-28,1256.5,1382.5,126,ode,1000,1000,1000
Oklahoma,2020-04-28,345.5,390.5,45,ode,1000,1000,1000
Oregon,2020-04-28,253,277,24,ode,1000,1000,1000
Pennsylvania,2020-04-28,497.5,1518.5,1021,ode,1000,1000,1000
Rhode Island,2020-04-28,69.5,98.5,29,ode,1000,1000,1000
South Carolina,2020-04-28,344,528,184,ode,1000,1000,1000
South Dakota,2020-04-28,68,81,13,ode,1000,1000,1000
Tennessee,2020-04-28,644,816,172,ode,1000,1000,1000
Texas,2020-04-28,2735.5,3124.5,389,ode,1000,1000,1000
Utah,2020-04-28,225.5,291.5,66,ode,1000,1000,1000
Vermont,2020-04-28,39,45,6,ode,1000,1000,1000
Virginia,2020-04-28,579.5,711.5,132,ode,1000,1000,1000
Washington,2020-04-28,396.5,473.5,77,ode,1000,1000,1000
West Virginia,2020-04-28,253,266,13,ode,1000,1000,1000
Wisconsin,2020-04-28,387.5,442.5,55,ode,1000,1000,1000
Alabama,2020-04-29,434,472,38,ode,1000,1000,1000
Alaska,2020-04-29,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-29,688.5,745.5,57,ode,1000,1000,1000
Arkansas,2020-04-29,320.5,327.5,7,ode,1000,1000,1000
California,2020-04-29,2908,3494,586,ode,1000,1000,1000
Colorado,2020-04-29,414.5,522.5,108,ode,1000,1000,1000
Connecticut,2020-04-29,54,343,289,ode,1000,1000,1000
Delaware,2020-04-29,83.5,108.5,25,ode,1000,1000,1000
Florida,2020-04-29,1884,2460,576,ode,1000,1000,1000
Georgia,2020-04-29,902,1147,245,ode,1000,1000,1000
Hawaii,2020-04-29,118.5,125.5,7,ode,1000,1000,1000
Idaho,2020-04-29,38.5,103.5,65,ode,1000,1000,1000
Illinois,2020-04-29,777,1141,364,ode,1000,1000,1000
Indiana,2020-04-29,543,764,221,ode,1000,1000,1000
Iowa,2020-04-29,257.5,280.5,23,ode,1000,1000,1000
Kansas,2020-04-29,251.5,262.5,11,ode,1000,1000,1000
Kentucky,2020-04-29,470.5,488.5,18,ode,1000,1000,1000
Louisiana,2020-04-29,-206.5,568.5,775,ode,1000,1000,1000
Maine,2020-04-29,97.5,108.5,11,ode,1000,1000,1000
Maryland,2020-04-29,312,499,187,ode,1000,1000,1000
Massachusetts,2020-04-29,393,741,348,ode,1000,1000,1000
Michigan,2020-04-29,240,933,693,ode,1000,1000,1000
Minnesota,2020-04-29,421,431,10,ode,1000,1000,1000
Mississippi,2020-04-29,330.5,385.5,55,ode,1000,1000,1000
Missouri,2020-04-29,581.5,736.5,155,ode,1000,1000,1000
Montana,2020-04-29,79.5,85.5,6,ode,1000,1000,1000
Nebraska,2020-04-29,239,247,8,ode,1000,1000,1000
Nevada,2020-04-29,392.5,429.5,37,ode,1000,1000,1000
New Hampshire,2020-04-29,86,107,21,ode,1000,1000,1000
New Jersey,2020-04-29,-1228,751,1979,ode,1000,1000,1000
New Mexico,2020-04-29,175.5,186.5,11,ode,1000,1000,1000
New York,2020-04-29,-867,2262,3129,ode,1000,1000,1000
North Carolina,2020-04-29,888,980,92,ode,1000,1000,1000
North Dakota,2020-04-29,73,102,29,ode,1000,1000,1000
Ohio,2020-04-29,1259.5,1382.5,123,ode,1000,1000,1000
Oklahoma,2020-04-29,346.5,390.5,44,ode,1000,1000,1000
Oregon,2020-04-29,254,277,23,ode,1000,1000,1000
Pennsylvania,2020-04-29,498.5,1518.5,1020,ode,1000,1000,1000
Rhode Island,2020-04-29,70.5,98.5,28,ode,1000,1000,1000
South Carolina,2020-04-29,341,528,187,ode,1000,1000,1000
South Dakota,2020-04-29,69,81,12,ode,1000,1000,1000
Tennessee,2020-04-29,644,816,172,ode,1000,1000,1000
Texas,2020-04-29,2736.5,3124.5,388,ode,1000,1000,1000
Utah,2020-04-29,225.5,291.5,66,ode,1000,1000,1000
Vermont,2020-04-29,39,45,6,ode,1000,1000,1000
Virginia,2020-04-29,580.5,711.5,131,ode,1000,1000,1000
Washington,2020-04-29,400.5,473.5,73,ode,1000,1000,1000
West Virginia,2020-04-29,253,266,13,ode,1000,1000,1000
Wisconsin,2020-04-29,389.5,442.5,53,ode,1000,1000,1000
Alabama,2020-04-30,436,472,36,ode,1000,1000,1000
Alaska,2020-04-30,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-04-30,689.5,745.5,56,ode,1000,1000,1000
Arkansas,2020-04-30,320.5,327.5,7,ode,1000,1000,1000
California,2020-04-30,2919,3494,575,ode,1000,1000,1000
Colorado,2020-04-30,418.5,522.5,104,ode,1000,1000,1000
Connecticut,2020-04-30,61,343,282,ode,1000,1000,1000
Delaware,2020-04-30,84.5,108.5,24,ode,1000,1000,1000
Florida,2020-04-30,1894,2460,566,ode,1000,1000,1000
Georgia,2020-04-30,908,1147,239,ode,1000,1000,1000
Hawaii,2020-04-30,118.5,125.5,7,ode,1000,1000,1000
Idaho,2020-04-30,39.5,103.5,64,ode,1000,1000,1000
Illinois,2020-04-30,788,1141,353,ode,1000,1000,1000
Indiana,2020-04-30,548,764,216,ode,1000,1000,1000
Iowa,2020-04-30,258.5,280.5,22,ode,1000,1000,1000
Kansas,2020-04-30,251.5,262.5,11,ode,1000,1000,1000
Kentucky,2020-04-30,471.5,488.5,17,ode,1000,1000,1000
Louisiana,2020-04-30,-189.5,568.5,758,ode,1000,1000,1000
Maine,2020-04-30,97.5,108.5,11,ode,1000,1000,1000
Maryland,2020-04-30,315,499,184,ode,1000,1000,1000
Massachusetts,2020-04-30,405,741,336,ode,1000,1000,1000
Michigan,2020-04-30,258,933,675,ode,1000,1000,1000
Minnesota,2020-04-30,421,431,10,ode,1000,1000,1000
Mississippi,2020-04-30,331.5,385.5,54,ode,1000,1000,1000
Missouri,2020-04-30,582.5,736.5,154,ode,1000,1000,1000
Montana,2020-04-30,79.5,85.5,6,ode,1000,1000,1000
Nebraska,2020-04-30,239,247,8,ode,1000,1000,1000
Nevada,2020-04-30,393.5,429.5,36,ode,1000,1000,1000
New Hampshire,2020-04-30,86,107,21,ode,1000,1000,1000
New Jersey,2020-04-30,-1195,751,1946,ode,1000,1000,1000
New Mexico,2020-04-30,175.5,186.5,11,ode,1000,1000,1000
New York,2020-04-30,-778,2262,3040,ode,1000,1000,1000
North Carolina,2020-04-30,890,980,90,ode,1000,1000,1000
North Dakota,2020-04-30,72,102,30,ode,1000,1000,1000
Ohio,2020-04-30,1263.5,1382.5,119,ode,1000,1000,1000
Oklahoma,2020-04-30,348.5,390.5,42,ode,1000,1000,1000
Oregon,2020-04-30,254,277,23,ode,1000,1000,1000
Pennsylvania,2020-04-30,503.5,1518.5,1015,ode,1000,1000,1000
Rhode Island,2020-04-30,71.5,98.5,27,ode,1000,1000,1000
South Carolina,2020-04-30,338,528,190,ode,1000,1000,1000
South Dakota,2020-04-30,69,81,12,ode,1000,1000,1000
Tennessee,2020-04-30,645,816,171,ode,1000,1000,1000
Texas,2020-04-30,2738.5,3124.5,386,ode,1000,1000,1000
Utah,2020-04-30,226.5,291.5,65,ode,1000,1000,1000
Vermont,2020-04-30,39,45,6,ode,1000,1000,1000
Virginia,2020-04-30,581.5,711.5,130,ode,1000,1000,1000
Washington,2020-04-30,403.5,473.5,70,ode,1000,1000,1000
West Virginia,2020-04-30,253,266,13,ode,1000,1000,1000
Wisconsin,2020-04-30,390.5,442.5,52,ode,1000,1000,1000
Alabama,2020-05-01,437,472,35,ode,1000,1000,1000
Alaska,2020-05-01,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-01,691.5,745.5,54,ode,1000,1000,1000
Arkansas,2020-05-01,320.5,327.5,7,ode,1000,1000,1000
California,2020-05-01,2931,3494,563,ode,1000,1000,1000
Colorado,2020-05-01,422.5,522.5,100,ode,1000,1000,1000
Connecticut,2020-05-01,68,343,275,ode,1000,1000,1000
Delaware,2020-05-01,84.5,108.5,24,ode,1000,1000,1000
Florida,2020-05-01,1905,2460,555,ode,1000,1000,1000
Georgia,2020-05-01,916,1147,231,ode,1000,1000,1000
Hawaii,2020-05-01,119.5,125.5,6,ode,1000,1000,1000
Idaho,2020-05-01,41.5,103.5,62,ode,1000,1000,1000
Illinois,2020-05-01,799,1141,342,ode,1000,1000,1000
Indiana,2020-05-01,554,764,210,ode,1000,1000,1000
Iowa,2020-05-01,259.5,280.5,21,ode,1000,1000,1000
Kansas,2020-05-01,252.5,262.5,10,ode,1000,1000,1000
Kentucky,2020-05-01,472.5,488.5,16,ode,1000,1000,1000
Louisiana,2020-05-01,-172.5,568.5,741,ode,1000,1000,1000
Maine,2020-05-01,97.5,108.5,11,ode,1000,1000,1000
Maryland,2020-05-01,318,499,181,ode,1000,1000,1000
Massachusetts,2020-05-01,418,741,323,ode,1000,1000,1000
Michigan,2020-05-01,277,933,656,ode,1000,1000,1000
Minnesota,2020-05-01,422,431,9,ode,1000,1000,1000
Mississippi,2020-05-01,331.5,385.5,54,ode,1000,1000,1000
Missouri,2020-05-01,583.5,736.5,153,ode,1000,1000,1000
Montana,2020-05-01,79.5,85.5,6,ode,1000,1000,1000
Nebraska,2020-05-01,240,247,7,ode,1000,1000,1000
Nevada,2020-05-01,395.5,429.5,34,ode,1000,1000,1000
New Hampshire,2020-05-01,87,107,20,ode,1000,1000,1000
New Jersey,2020-05-01,-1159,751,1910,ode,1000,1000,1000
New Mexico,2020-05-01,176.5,186.5,10,ode,1000,1000,1000
New York,2020-05-01,-686,2262,2948,ode,1000,1000,1000
North Carolina,2020-05-01,892,980,88,ode,1000,1000,1000
North Dakota,2020-05-01,71,102,31,ode,1000,1000,1000
Ohio,2020-05-01,1267.5,1382.5,115,ode,1000,1000,1000
Oklahoma,2020-05-01,349.5,390.5,41,ode,1000,1000,1000
Oregon,2020-05-01,255,277,22,ode,1000,1000,1000
Pennsylvania,2020-05-01,510.5,1518.5,1008,ode,1000,1000,1000
Rhode Island,2020-05-01,72.5,98.5,26,ode,1000,1000,1000
South Carolina,2020-05-01,337,528,191,ode,1000,1000,1000
South Dakota,2020-05-01,69,81,12,ode,1000,1000,1000
Tennessee,2020-05-01,646,816,170,ode,1000,1000,1000
Texas,2020-05-01,2742.5,3124.5,382,ode,1000,1000,1000
Utah,2020-05-01,226.5,291.5,65,ode,1000,1000,1000
Vermont,2020-05-01,39,45,6,ode,1000,1000,1000
Virginia,2020-05-01,583.5,711.5,128,ode,1000,1000,1000
Washington,2020-05-01,407.5,473.5,66,ode,1000,1000,1000
West Virginia,2020-05-01,254,266,12,ode,1000,1000,1000
Wisconsin,2020-05-01,392.5,442.5,50,ode,1000,1000,1000
Alabama,2020-05-02,438,472,34,ode,1000,1000,1000
Alaska,2020-05-02,50.5,53.5,3,ode,1000,1000,1000
Arizona,2020-05-02,693.5,745.5,52,ode,1000,1000,1000
Arkansas,2020-05-02,321.5,327.5,6,ode,1000,1000,1000
California,2020-05-02,2944,3494,550,ode,1000,1000,1000
Colorado,2020-05-02,426.5,522.5,96,ode,1000,1000,1000
Connecticut,2020-05-02,76,343,267,ode,1000,1000,1000
Delaware,2020-05-02,85.5,108.5,23,ode,1000,1000,1000
Florida,2020-05-02,1918,2460,542,ode,1000,1000,1000
Georgia,2020-05-02,923,1147,224,ode,1000,1000,1000
Hawaii,2020-05-02,119.5,125.5,6,ode,1000,1000,1000
Idaho,2020-05-02,42.5,103.5,61,ode,1000,1000,1000
Illinois,2020-05-02,810,1141,331,ode,1000,1000,1000
Indiana,2020-05-02,560,764,204,ode,1000,1000,1000
Iowa,2020-05-02,259.5,280.5,21,ode,1000,1000,1000
Kansas,2020-05-02,252.5,262.5,10,ode,1000,1000,1000
Kentucky,2020-05-02,472.5,488.5,16,ode,1000,1000,1000
Louisiana,2020-05-02,-153.5,568.5,722,ode,1000,1000,1000
Maine,2020-05-02,98.5,108.5,10,ode,1000,1000,1000
Maryland,2020-05-02,322,499,177,ode,1000,1000,1000
Massachusetts,2020-05-02,430,741,311,ode,1000,1000,1000
Michigan,2020-05-02,296,933,637,ode,1000,1000,1000
Minnesota,2020-05-02,422,431,9,ode,1000,1000,1000
Mississippi,2020-05-02,332.5,385.5,53,ode,1000,1000,1000
Missouri,2020-05-02,584.5,736.5,152,ode,1000,1000,1000
Montana,2020-05-02,79.5,85.5,6,ode,1000,1000,1000
Nebraska,2020-05-02,240,247,7,ode,1000,1000,1000
Nevada,2020-05-02,396.5,429.5,33,ode,1000,1000,1000
New Hampshire,2020-05-02,87,107,20,ode,1000,1000,1000
New Jersey,2020-05-02,-1119,751,1870,ode,1000,1000,1000
New Mexico,2020-05-02,176.5,186.5,10,ode,1000,1000,1000
New York,2020-05-02,-592,2262,2854,ode,1000,1000,1000
North Carolina,2020-05-02,894,980,86,ode,1000,1000,1000
North Dakota,2020-05-02,71,102,31,ode,1000,1000,1000
Ohio,2020-05-02,1271.5,1382.5,111,ode,1000,1000,1000
Oklahoma,2020-05-02,350.5,390.5,40,ode,1000,1000,1000
Oregon,2020-05-02,256,277,21,ode,1000,1000,1000
Pennsylvania,2020-05-02,519.5,1518.5,999,ode,1000,1000,1000
Rhode Island,2020-05-02,73.5,98.5,25,ode,1000,1000,1000
South Carolina,2020-05-02,335,528,193,ode,1000,1000,1000
South Dakota,2020-05-02,69,81,12,ode,1000,1000,1000
Tennessee,2020-05-02,648,816,168,ode,1000,1000,1000
Texas,2020-05-02,2746.5,3124.5,378,ode,1000,1000,1000
Utah,2020-05-02,227.5,291.5,64,ode,1000,1000,1000
Vermont,2020-05-02,40,45,5,ode,1000,1000,1000
Virginia,2020-05-02,585.5,711.5,126,ode,1000,1000,1000
Washington,2020-05-02,410.5,473.5,63,ode,1000,1000,1000
West Virginia,2020-05-02,254,266,12,ode,1000,1000,1000
Wisconsin,2020-05-02,393.5,442.5,49,ode,1000,1000,1000
Alabama,2020-05-03,439,472,33,ode,1000,1000,1000
